round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
139,1.437378168106079,0.501799464225769,1.451367974281311,0.47843942046165466,relu,17242,0.15699999999999997,500,50,4,2705,triangle
500,630046.0625,0.09048843383789062,3.5184578895568848,0.2607802748680115,relu,12317,0.9801999999999998,500,286,9,699,triangle
9,3.022082805633545,0.25809767842292786,3.3545782566070557,0.2607802748680115,relu,14090,0.4999999999999999,500,1466,6,2351,triangle
12,2.972446918487549,0.25809767842292786,2.9873666763305664,0.2607802748680115,relu,8771,0.09819999999999998,500,1053,8,1997,triangle
28,2.9756622314453125,0.2565552592277527,3.0222861766815186,0.2607802748680115,relu,9559,0.5489999999999999,500,109,3,2056,triangle
500,1.0909861326217651,0.5691516995429993,1.2621642351150513,0.46201232075691223,relu,2467,0.7253999999999998,500,1879,0,1820,brick
69,1.4722684621810913,0.5089974403381348,1.594376564025879,0.5010266900062561,relu,12120,0.36279999999999996,500,1702,3,1053,funnel
11,3.0649614334106445,0.2565552592277527,3.3196592330932617,0.2607802748680115,relu,16060,0.5489999999999999,500,1702,5,1289,funnel
15,362.7481994628906,0.059640102088451385,3.5400173664093018,0.2607802748680115,relu,15666,0.9115999999999999,500,286,7,1584,funnel
22,5.939365386962891,0.07557840645313263,3.328334093093872,0.2607802748680115,relu,9756,0.8821999999999999,500,1171,2,1171,funnel
500,3.0496153831481934,0.25398457050323486,3.205634593963623,0.2607802748680115,relu,16257,0.6371999999999999,500,227,8,345,brick
500,1.6635403633117676,0.46323907375335693,1.464564561843872,0.5071868300437927,relu,5422,0.8135999999999999,500,640,1,1407,funnel
12,3.0650620460510254,0.25809767842292786,3.3509864807128906,0.2607802748680115,relu,16454,0.41179999999999994,500,994,9,2941,brick
13,5.532906532287598,0.12802056968212128,3.2123336791992188,0.2607802748680115,relu,2467,0.8723999999999998,500,1997,2,2351,funnel
15,6.3313775062561035,0.03496143966913223,3.5430431365966797,0.25872689485549927,relu,8968,0.7939999999999998,500,286,5,1230,triangle
500,14.062614440917969,0.05809768661856651,3.5161852836608887,0.04517453908920288,relu,13302,0.9409999999999998,500,109,4,109,funnel
7,18.446495056152344,0.11105398088693619,3.5337743759155273,0.2607802748680115,relu,12317,0.8037999999999998,500,1525,7,2351,funnel
29,11465.0595703125,0.0385604128241539,3.5421366691589355,0.24640657007694244,relu,12317,0.9703999999999998,500,994,6,994,brick
11,2.949711322784424,0.2565552592277527,2.998094081878662,0.2607802748680115,relu,18621,0.2648,500,2174,6,817,funnel
29,4.417211055755615,0.08071979135274887,3.390167236328125,0.2607802748680115,relu,11529,0.8429999999999999,500,522,2,1584,brick
500,2.9562535285949707,0.2575835585594177,3.228628158569336,0.2607802748680115,relu,4634,0.5979999999999999,500,463,9,1761,brick
500,2.961268186569214,0.2570694088935852,3.371673822402954,0.2607802748680115,relu,10741,0.6567999999999998,500,1584,7,463,funnel
65,1.0934666395187378,0.5768637657165527,1.2936257123947144,0.48049280047416687,relu,6998,0.2648,500,2292,2,994,funnel
25,6.83268928527832,0.04524421691894531,3.5203568935394287,0.2607802748680115,relu,14878,0.8135999999999999,500,404,4,2115,brick
52,1.074628233909607,0.5917738080024719,1.521796703338623,0.4928131401538849,relu,14090,0.08839999999999998,500,1938,6,2882,brick
9,3.0313467979431152,0.25809767842292786,3.3284733295440674,0.2607802748680115,relu,16257,0.4215999999999999,500,1171,8,1997,triangle
10,2.9858086109161377,0.25809767842292786,3.034640073776245,0.2607802748680115,relu,1679,0.19619999999999996,500,935,7,404,brick
13,2.9836807250976562,0.25809767842292786,3.038364887237549,0.2607802748680115,relu,6407,0.28439999999999993,500,758,6,1230,funnel
144,0.9989762902259827,0.5876606702804565,1.2949429750442505,0.48254621028900146,relu,8771,0.16679999999999998,500,522,2,1230,funnel
293,0.9473893046379089,0.621079683303833,1.2604146003723145,0.47638604044914246,relu,3846,0.23539999999999997,500,640,1,2587,brick
8,2.989027738571167,0.25809767842292786,3.015157461166382,0.2607802748680115,relu,9756,0.06879999999999999,500,2233,7,1348,brick
41,1.2348653078079224,0.5686375498771667,1.5765459537506104,0.48254621028900146,relu,13499,0.029599999999999994,500,2115,6,1879,triangle
500,3.1588308811187744,0.22879177331924438,3.194720506668091,0.2607802748680115,relu,5225,0.5293999999999999,500,50,6,1938,brick
8,3.006072759628296,0.25809767842292786,3.0925018787384033,0.2607802748680115,relu,17833,0.16679999999999998,500,2233,7,994,brick
6,3.1805429458618164,0.2529563009738922,3.5258402824401855,0.2607802748680115,relu,4437,0.5979999999999999,500,2115,8,2941,brick
16,2.970982789993286,0.25809767842292786,2.9934792518615723,0.2607802748680115,relu,14287,0.1276,500,227,7,2410,triangle
500,0.9002702236175537,0.6406169533729553,1.2117092609405518,0.47022587060928345,relu,7195,0.41179999999999994,500,2056,0,1171,funnel
7,3.0007967948913574,0.2575835585594177,3.3737168312072754,0.2607802748680115,relu,10150,0.5097999999999999,500,1761,6,2587,funnel
500,2.047466278076172,0.378920316696167,2.106395721435547,0.3408624231815338,relu,18818,0.16679999999999998,500,227,0,2410,brick
5,3.0151827335357666,0.23650385439395905,3.4020838737487793,0.2607802748680115,relu,1482,0.4509999999999999,500,2764,8,2587,brick
5,3.0632786750793457,0.2529563009738922,3.530837059020996,0.2607802748680115,relu,6801,0.5685999999999999,500,2823,9,1230,brick
22,3.065293550491333,0.25604113936424255,3.2436814308166504,0.2607802748680115,relu,16257,0.4509999999999999,500,699,6,404,triangle
11,2.8927507400512695,0.25809767842292786,2.9419496059417725,0.2607802748680115,relu,13105,0.2648,500,1053,4,2351,funnel
500,3.074899673461914,0.2550128400325775,3.1386518478393555,0.2607802748680115,relu,4043,0.5489999999999999,500,109,9,1820,brick
54,1.334215760231018,0.5408740639686584,1.6253775358200073,0.48459959030151367,relu,7786,0.09819999999999998,500,1466,6,2174,brick
6,6.548741340637207,0.1285347044467926,3.5385825634002686,0.2607802748680115,relu,18227,0.7351999999999999,500,2233,7,1702,funnel
7,2.986030340194702,0.25809767842292786,3.1275644302368164,0.2607802748680115,relu,15272,0.2648,500,2764,7,1997,funnel
38,3.063783884048462,0.25809767842292786,3.040860652923584,0.2607802748680115,relu,7195,0.30399999999999994,500,50,5,935,triangle
51,0.9633434414863586,0.6087403893470764,1.3886377811431885,0.45790553092956543,relu,12120,0.08839999999999998,500,1879,4,699,brick
491,0.7846283316612244,0.6930591464042664,1.2061796188354492,0.4435318410396576,relu,4634,0.05899999999999999,500,2351,0,2705,triangle
34,1.554345726966858,0.5002570748329163,1.8652719259262085,0.4907597601413727,relu,300,0.27459999999999996,500,1761,8,345,brick
17,146.31716918945312,0.05398457497358322,3.5209500789642334,0.2607802748680115,relu,9756,0.9213999999999998,500,1230,5,1879,triangle
67,0.9479674100875854,0.6174806952476501,1.2729055881500244,0.48049280047416687,relu,16060,0.16679999999999998,500,1761,2,1584,brick
25,3.2412374019622803,0.20514139533042908,3.111309766769409,0.2607802748680115,relu,6013,0.7351999999999999,500,1230,2,581,triangle
11,19.282024383544922,0.0899742916226387,3.481821298599243,0.2607802748680115,relu,8968,0.8821999999999999,500,2410,4,50,triangle
7,2.918761730194092,0.26221078634262085,2.9584808349609375,0.3244353234767914,relu,17833,0.17659999999999998,500,2882,5,1525,brick
8,2.980242967605591,0.2575835585594177,3.3509232997894287,0.2607802748680115,relu,15863,0.48039999999999994,500,2587,6,2174,funnel
14,3.0376012325286865,0.25809767842292786,3.1140265464782715,0.2607802748680115,relu,1088,0.24519999999999997,500,522,8,463,triangle
21,3.035597324371338,0.25809767842292786,3.082993984222412,0.2607802748680115,relu,3255,0.4509999999999999,500,522,4,817,funnel
7,3.0442988872528076,0.24987146258354187,3.4942731857299805,0.2607802748680115,relu,9953,0.5783999999999999,500,2233,7,2587,triangle
459,1.3170650005340576,0.5259640216827393,1.3730523586273193,0.4866529703140259,relu,5619,0.8135999999999999,500,2292,1,1171,funnel
79,1.119419813156128,0.5552698969841003,1.413295865058899,0.4928131401538849,relu,3255,0.22559999999999997,500,699,3,2233,funnel
12,3.0654454231262207,0.25809767842292786,3.441941261291504,0.2607802748680115,relu,17636,0.46079999999999993,500,1171,9,817,brick
17,0.908621072769165,0.621079683303833,1.3232276439666748,0.4517453908920288,relu,300,0.11779999999999997,500,1112,3,2941,triangle
7,3.0060813426971436,0.25809767842292786,3.301663875579834,0.2607802748680115,relu,11135,0.36279999999999996,500,2056,8,2233,funnel
192,1.3674864768981934,0.5197943449020386,1.3765830993652344,0.4866529703140259,relu,8771,0.7645999999999998,500,1879,1,2174,triangle
176,1.7021323442459106,0.4750642776489258,1.6491531133651733,0.4989733099937439,relu,11332,0.3823999999999999,500,168,3,1171,funnel
500,2.9653046131134033,0.2524421513080597,3.3286285400390625,0.2607802748680115,relu,11529,0.6763999999999999,500,640,4,345,funnel
52,0.9045955538749695,0.6102827787399292,1.3110246658325195,0.47022587060928345,relu,19803,0.05899999999999999,500,2056,3,1466,triangle
500,1.166900396347046,0.5758354663848877,1.3338909149169922,0.4928131401538849,relu,13696,0.48039999999999994,500,1053,0,1643,brick
7,2.9613301753997803,0.25809767842292786,3.1927919387817383,0.2607802748680115,relu,12711,0.3529999999999999,500,1584,6,2941,funnel
154,1.2214792966842651,0.5331619381904602,1.2942949533462524,0.47843942046165466,relu,10347,0.7057999999999999,500,2056,1,2469,triangle
168,1.059627652168274,0.5794344544410706,1.3276256322860718,0.4312115013599396,relu,7786,0.09819999999999998,500,109,2,2056,funnel
102,0.8518609404563904,0.6390745639801025,1.2191375494003296,0.47022587060928345,relu,5619,0.25499999999999995,500,2233,1,1643,triangle
9,2.9323997497558594,0.2586118280887604,2.9735915660858154,0.2607802748680115,relu,6604,0.14719999999999997,500,2528,6,1407,triangle
11,3.0942065715789795,0.25552698969841003,3.522080421447754,0.2607802748680115,relu,10150,0.6371999999999999,500,50,8,2233,funnel
9,2.9399101734161377,0.2586118280887604,2.966639995574951,0.29158109426498413,relu,2073,0.1276,500,2823,6,1466,triangle
8,3.276782512664795,0.19125963747501373,3.223456859588623,0.2607802748680115,relu,7195,0.6861999999999999,500,2292,3,2410,brick
500,5297.1025390625,0.20668379962444305,3.333364486694336,0.2607802748680115,relu,300,0.9801999999999998,500,227,7,1702,brick
13,137.78106689453125,0.06118251755833626,3.45094633102417,0.2607802748680115,relu,17242,0.9409999999999998,500,2233,4,1702,brick
13,3.060123920440674,0.25809767842292786,3.1453330516815186,0.2607802748680115,relu,12711,0.30399999999999994,500,581,8,1407,triangle
80,1.5706602334976196,0.501799464225769,1.6220688819885254,0.5051334500312805,relu,2270,0.5979999999999999,500,2115,2,1879,brick
500,0.9723941683769226,0.6102827787399292,1.2325999736785889,0.47843942046165466,relu,1482,0.24519999999999997,500,640,0,2764,funnel
22,2.95385479927063,0.25809767842292786,2.9621422290802,0.2607802748680115,relu,18227,0.08839999999999998,500,640,7,1643,brick
10,3.1204545497894287,0.24267351627349854,3.1454360485076904,0.2607802748680115,relu,2467,0.6077999999999999,500,2823,3,876,funnel
9,3.0224030017852783,0.25809767842292786,3.174208402633667,0.2607802748680115,relu,16651,0.22559999999999997,500,1643,9,1761,triangle
500,1.002102017402649,0.6154241561889648,1.2560676336288452,0.4558521509170532,relu,19212,0.32359999999999994,500,1348,0,2056,brick
8,78.4865493774414,0.10745501518249512,3.5291459560394287,0.2607802748680115,relu,3058,0.8625999999999998,500,1761,7,2941,funnel
26,4.39252233505249,0.1367609202861786,2.7777884006500244,0.2607802748680115,relu,2270,0.9115999999999999,500,2941,1,2115,triangle
10,3.0600476264953613,0.25809767842292786,3.3807668685913086,0.2607802748680115,relu,17636,0.4411999999999999,500,817,9,2646,triangle
15,2.923788547515869,0.25809767842292786,2.9627768993377686,0.2607802748680115,relu,7983,0.1374,500,1643,6,345,triangle
313,0.8551188111305237,0.6524421572685242,1.2073936462402344,0.4558521509170532,relu,694,0.22559999999999997,500,1112,0,168,triangle
500,3.0565295219421387,0.24987146258354187,3.2805728912353516,0.2607802748680115,relu,5816,0.6567999999999998,500,168,5,227,funnel
40,1.3404886722564697,0.5305912494659424,1.5126454830169678,0.4969199299812317,relu,8968,0.25499999999999995,500,2410,3,1761,triangle
500,1.8132134675979614,0.4437018036842346,1.725927472114563,0.5154004096984863,relu,11332,0.41179999999999994,500,227,3,1289,brick
500,2.9791181087493896,0.25604113936424255,3.2350456714630127,0.2607802748680115,relu,8574,0.6077999999999999,500,345,8,345,funnel
8,2.9808926582336426,0.25809767842292786,3.010136604309082,0.2607802748680115,relu,2467,0.08839999999999998,500,2174,7,2233,funnel
152,1.7431600093841553,0.4694087505340576,1.6392338275909424,0.5010266900062561,relu,10741,0.4999999999999999,500,1820,3,227,funnel
123,0.8339596390724182,0.6503856182098389,1.2305445671081543,0.4599589407444,relu,19212,0.17659999999999998,500,2115,1,227,triangle
97,1.1404129266738892,0.5460154414176941,1.333229422569275,0.4866529703140259,relu,18030,0.30399999999999994,500,699,2,1879,funnel
75,1.3067253828048706,0.5444729924201965,1.3967851400375366,0.4907597601413727,relu,10741,0.46079999999999993,500,2764,2,876,funnel
40,1.3594368696212769,0.5249357223510742,1.5550717115402222,0.4887063801288605,relu,7392,0.2648,500,2174,3,640,brick
41,1.429297924041748,0.5177378058433533,1.6220484972000122,0.4969199299812317,relu,11332,0.3333999999999999,500,2292,3,1407,brick
85,1.269799828529358,0.5506426692008972,1.468863844871521,0.5071868300437927,relu,19212,0.28439999999999993,500,1053,3,1230,triangle
12,20020.388671875,0.03958868980407715,3.548340320587158,0.2607802748680115,relu,11529,0.9409999999999998,500,463,9,1171,funnel
6,2.975637197494507,0.2529563009738922,3.2398407459259033,0.26283368468284607,relu,2073,0.4705999999999999,500,2941,5,1584,brick
130,0.8734124302864075,0.6339331865310669,1.2323839664459229,0.453798770904541,relu,6604,0.29419999999999996,500,1230,1,2705,funnel
7,3.028174638748169,0.21233932673931122,3.1018500328063965,0.3203285336494446,relu,3846,0.5979999999999999,500,2705,3,2941,brick
37,0.8872892260551453,0.6308483481407166,1.300648808479309,0.4599589407444,relu,5225,0.01,500,2705,3,1407,brick
500,1.391700267791748,0.5110539793968201,1.3233903646469116,0.46817249059677124,relu,10741,0.9213999999999998,500,2469,0,463,funnel
13,3.0250661373138428,0.2524421513080597,3.0051109790802,0.2607802748680115,relu,12908,0.36279999999999996,500,2174,5,286,funnel
17,46.70530319213867,0.0534704364836216,3.548099994659424,0.2607802748680115,relu,14681,0.8821999999999999,500,286,6,2469,triangle
36,3.1860709190368652,0.2550128400325775,3.4072351455688477,0.2607802748680115,relu,16454,0.4901999999999999,500,345,9,463,brick
5,31.649850845336914,0.1048843190073967,3.545732021331787,0.2607802748680115,relu,1876,0.7841999999999999,500,1879,9,876,brick
500,0.8749945759773254,0.6575835347175598,1.2092210054397583,0.4558521509170532,relu,19212,0.4019999999999999,500,2233,0,2823,brick
6,3.0913941860198975,0.25809767842292786,3.3490211963653564,0.2607802748680115,relu,16454,0.25499999999999995,500,2882,9,168,brick
41,20.032068252563477,0.0406169667840004,3.4269399642944336,0.24229979515075684,relu,6801,0.9801999999999998,500,2056,1,463,funnel
76,3.1893837451934814,0.2313624620437622,3.207747459411621,0.2607802748680115,relu,5225,0.32359999999999994,500,109,8,2351,brick
64,0.8763573169708252,0.6287917494773865,1.3077574968338013,0.4517453908920288,relu,2467,0.029599999999999994,500,994,3,2115,triangle
117,1.3552800416946411,0.5182519555091858,1.5295780897140503,0.4969199299812317,relu,2861,0.17659999999999998,500,1053,5,227,funnel
12,2.9498369693756104,0.25809767842292786,3.0528266429901123,0.2607802748680115,relu,5619,0.31379999999999997,500,758,5,1879,funnel
12,116.87254333496094,0.025192802771925926,3.5420572757720947,0.2607802748680115,relu,5225,0.8821999999999999,500,2233,6,699,funnel
17,3.2980005741119385,0.21131105720996857,3.3740642070770264,0.2607802748680115,relu,10544,0.41179999999999994,500,2233,9,50,funnel
9,56.200889587402344,0.04832904785871506,3.5253541469573975,0.2607802748680115,relu,1679,0.8821999999999999,500,1820,5,699,funnel
500,1.2266645431518555,0.5331619381904602,1.2532780170440674,0.47638604044914246,relu,18818,0.9017999999999998,500,2882,0,1112,funnel
79,0.8161741495132446,0.6580976843833923,1.2719930410385132,0.4599589407444,relu,4043,0.029599999999999994,500,1643,3,640,funnel
22,2.9857451915740967,0.25809767842292786,3.001303195953369,0.2607802748680115,relu,16651,0.20599999999999996,500,522,7,1584,brick
6,3.26590895652771,0.23804627358913422,3.4957211017608643,0.2607802748680115,relu,1482,0.6273999999999998,500,2292,6,1112,funnel
254,0.9702208042144775,0.6005141139030457,1.2439048290252686,0.45790553092956543,relu,9165,0.27459999999999996,500,522,1,2115,triangle
5,4.929335594177246,0.13213367760181427,3.5461087226867676,0.2607802748680115,relu,17242,0.6959999999999998,500,1820,8,1348,brick
129,1.3744162321090698,0.5069409012794495,1.3293941020965576,0.48459959030151367,relu,1482,0.6665999999999999,500,1938,1,935,funnel
10,2.953026294708252,0.25604113936424255,2.9766077995300293,0.2607802748680115,relu,497,0.28439999999999993,500,1525,7,463,funnel
52,0.9995213747024536,0.587146520614624,1.3967373371124268,0.47022587060928345,relu,7589,0.08839999999999998,500,1761,4,1230,brick
8,3.0105020999908447,0.2586118280887604,3.346473217010498,0.2607802748680115,relu,19015,0.4215999999999999,500,2174,8,1584,funnel
9,182.46653747558594,0.055526990443468094,3.5393967628479004,0.2607802748680115,relu,7983,0.8821999999999999,500,1230,7,1702,brick
500,1.3662673234939575,0.5233933329582214,1.4839669466018677,0.4517453908920288,relu,3846,0.4313999999999999,500,699,0,286,triangle
10,6.717663288116455,0.10179948806762695,3.3815863132476807,0.2607802748680115,relu,13499,0.8429999999999999,500,2115,3,1820,triangle
8,3.0023033618927,0.25809767842292786,3.0522964000701904,0.2607802748680115,relu,17833,0.14719999999999997,500,2941,8,994,funnel
5,8.300183296203613,0.14498715102672577,3.547231674194336,0.2607802748680115,relu,15075,0.7253999999999998,500,1466,9,2292,funnel
142,0.8307190537452698,0.6544986963272095,1.2479265928268433,0.4558521509170532,relu,13696,0.10799999999999997,500,1466,1,1289,funnel
15,5.014218330383301,0.08277635276317596,3.521127223968506,0.2607802748680115,relu,5816,0.7547999999999998,500,817,5,227,triangle
306,1.3620244264602661,0.5125964283943176,1.3950376510620117,0.4928131401538849,relu,3846,0.8135999999999999,500,2292,1,1230,triangle
33,1.0812722444534302,0.5742930769920349,1.4708306789398193,0.4928131401538849,relu,1285,0.10799999999999997,500,1761,5,227,brick
208,1.1993892192840576,0.5331619381904602,1.2903681993484497,0.4887063801288605,relu,19409,0.6273999999999998,500,1407,1,1171,triangle
15,2.928386688232422,0.2550128400325775,2.989346742630005,0.2607802748680115,relu,18621,0.4901999999999999,500,2351,3,168,triangle
500,1.6522834300994873,0.48071980476379395,1.7641985416412354,0.40862423181533813,relu,2270,0.22559999999999997,500,404,0,2115,triangle
45,4.061529636383057,0.12596401572227478,2.9267704486846924,0.2607802748680115,relu,19606,0.9115999999999999,500,935,1,2351,triangle
7,377.6923828125,0.060668379068374634,3.536640167236328,0.2607802748680115,relu,2073,0.8821999999999999,500,2351,8,1053,triangle
9,3.2116599082946777,0.23444730043411255,3.4851911067962646,0.2607802748680115,relu,1679,0.7351999999999999,500,50,5,2233,funnel
10,2.9829049110412598,0.25809767842292786,3.2866010665893555,0.2607802748680115,relu,7786,0.5196,500,227,5,2823,funnel
13,3.1264405250549316,0.25141388177871704,3.500424385070801,0.2607802748680115,relu,13105,0.5881999999999998,500,1053,7,876,triangle
172,0.8219829201698303,0.664267361164093,1.2306798696517944,0.453798770904541,relu,18621,0.17659999999999998,500,994,1,2528,triangle
500,1.436372995376587,0.5305912494659424,1.5644018650054932,0.4394250512123108,relu,6013,0.31379999999999997,500,581,0,1820,brick
11,3.0234696865081787,0.25809767842292786,3.2203590869903564,0.2607802748680115,relu,16257,0.4705999999999999,500,1348,5,2233,brick
7,3.4917151927948,0.20462724566459656,3.539536237716675,0.2607802748680115,relu,13893,0.6469999999999999,500,1820,8,876,triangle
38,1.3458813428878784,0.5362467765808105,1.5750632286071777,0.5154004096984863,relu,3255,0.28439999999999993,500,2705,3,2056,triangle
500,0.8599148988723755,0.6473007798194885,1.207237720489502,0.45790553092956543,relu,9953,0.5587999999999999,500,2823,0,50,brick
13,4318.369140625,0.05244215950369835,3.543999195098877,0.2607802748680115,relu,17045,0.9311999999999998,500,1584,8,581,triangle
9,3.2236409187316895,0.21953727304935455,3.253582000732422,0.2607802748680115,relu,18030,0.6959999999999998,500,1466,3,2823,triangle
14,2.9584405422210693,0.25809767842292786,2.9997477531433105,0.2607802748680115,relu,15075,0.28439999999999993,500,1112,5,2233,brick
8,3.1061155796051025,0.25809767842292786,3.1739661693573,0.2607802748680115,relu,6013,0.11779999999999997,500,2705,9,2646,brick
65,1.112025499343872,0.5722364783287048,1.4876407384872437,0.47433266043663025,relu,19606,0.10799999999999997,500,2410,6,286,funnel
99,3.228154182434082,0.23907454311847687,3.3195314407348633,0.2607802748680115,relu,13696,0.41179999999999994,500,109,8,1643,brick
17,2.9348936080932617,0.25809767842292786,2.9629452228546143,0.2607802748680115,relu,16454,0.29419999999999996,500,1466,4,168,triangle
8,2.936147451400757,0.23444730043411255,2.9985220432281494,0.29979467391967773,relu,14287,0.5293999999999999,500,2351,3,2469,triangle
13,3.0391290187835693,0.25809767842292786,3.116624355316162,0.2607802748680115,relu,12120,0.2648,500,345,8,2233,triangle
14,2.974364995956421,0.25809767842292786,3.0248353481292725,0.2607802748680115,relu,13893,0.15699999999999997,500,1053,7,699,brick
7,6.033724784851074,0.1326478123664856,3.4591434001922607,0.2607802748680115,relu,1679,0.8037999999999998,500,2705,4,2056,funnel
500,4.077995300292969,0.08431876450777054,3.5128772258758545,0.2607802748680115,relu,13499,0.8135999999999999,500,168,8,168,funnel
42,1.6602364778518677,0.4940873980522156,1.8326927423477173,0.5112936496734619,relu,10544,0.30399999999999994,500,1879,4,2764,brick
7,2.997230052947998,0.25809767842292786,3.0998330116271973,0.2607802748680115,relu,8180,0.16679999999999998,500,2469,8,2528,funnel
7,2.9705915451049805,0.25809767842292786,3.131479501724243,0.2607802748680115,relu,19212,0.31379999999999997,500,2056,6,2174,triangle
55,3.4679269790649414,0.17017994821071625,2.9186038970947266,0.2607802748680115,relu,15863,0.8625999999999998,500,876,1,2764,brick
500,1.912643313407898,0.4215938448905945,1.9130489826202393,0.3860369622707367,relu,5422,0.6273999999999998,500,404,0,1407,funnel
33,3.141672134399414,0.25604113936424255,3.371802806854248,0.2607802748680115,relu,4634,0.5587999999999999,500,463,5,1112,brick
12,3.020641565322876,0.25809767842292786,3.14079213142395,0.2607802748680115,relu,5422,0.23539999999999997,500,640,9,2056,triangle
13,12.613762855529785,0.10642673820257187,3.3655261993408203,0.2607802748680115,relu,12120,0.8919999999999998,500,2174,3,2292,funnel
12,3.023253917694092,0.25809767842292786,3.0798821449279785,0.2607802748680115,relu,5816,0.10799999999999997,500,1466,9,640,brick
500,1.2396284341812134,0.5362467765808105,1.3670977354049683,0.48459959030151367,relu,5422,0.15699999999999997,500,50,1,2233,funnel
15,2.9263882637023926,0.2586118280887604,2.953407049179077,0.2607802748680115,relu,13105,0.24519999999999997,500,522,5,2233,triangle
98,1.0258458852767944,0.5784061551094055,1.2561043500900269,0.47638604044914246,relu,16257,0.5979999999999999,500,2882,1,1879,brick
11,8.833293914794922,0.04215938225388527,3.541476249694824,0.25872689485549927,relu,3058,0.7841999999999999,500,1997,5,345,funnel
9,2.9863829612731934,0.25809767842292786,3.085810899734497,0.2607802748680115,relu,14484,0.18639999999999998,500,1761,8,2410,brick
59,1.0761868953704834,0.5712082386016846,1.369187831878662,0.47638604044914246,relu,5619,0.18639999999999998,500,1643,3,2056,brick
500,1.6385513544082642,0.46580976247787476,1.4527159929275513,0.47843942046165466,relu,5028,0.6175999999999999,500,227,1,581,funnel
500,1.0273478031158447,0.6025707125663757,1.2633377313613892,0.48049280047416687,relu,8574,0.39219999999999994,500,1348,0,935,triangle
500,1.5300323963165283,0.48534703254699707,1.371860146522522,0.4989733099937439,relu,8180,0.7155999999999999,500,286,1,1348,funnel
15,2.9760630130767822,0.25809767842292786,2.9651918411254883,0.2607802748680115,relu,16848,0.01,500,758,9,1407,funnel
369,1.515873908996582,0.49768638610839844,1.6035499572753906,0.4948665201663971,relu,13302,0.5097999999999999,500,758,3,522,funnel
11,2.8539390563964844,0.2616966664791107,2.88313889503479,0.3285420835018158,relu,13893,0.27459999999999996,500,994,4,2941,triangle
6,3.4937326908111572,0.1604113131761551,3.483552932739258,0.2607802748680115,relu,18424,0.6861999999999999,500,2823,5,1997,triangle
7,2.953443765640259,0.2575835585594177,3.094740390777588,0.2607802748680115,relu,6407,0.34319999999999995,500,2587,5,2882,triangle
239,1.2561616897583008,0.5331619381904602,1.3054805994033813,0.5030800700187683,relu,5028,0.6959999999999998,500,935,1,2764,triangle
8,3.029109001159668,0.25809767842292786,3.435375213623047,0.2607802748680115,relu,8377,0.5489999999999999,500,286,7,2587,funnel
500,1.0881425142288208,0.6097686290740967,1.3123887777328491,0.4928131401538849,relu,16060,0.18639999999999998,500,994,0,522,funnel
8,2.9790658950805664,0.25809767842292786,3.146042823791504,0.2607802748680115,relu,7589,0.3333999999999999,500,2351,6,1525,triangle
28,102.77681732177734,0.051928021013736725,3.469738245010376,0.2607802748680115,relu,14484,0.9605999999999998,500,1348,3,1348,brick
15,13160.8857421875,0.04781490936875343,3.5223300457000732,0.2607802748680115,relu,16651,0.9703999999999998,500,2233,6,2764,triangle
24,3.1342360973358154,0.2570694088935852,3.2330172061920166,0.2607802748680115,relu,13893,0.4705999999999999,500,345,6,876,triangle
37,1.6218358278274536,0.5167095065116882,1.9211128950119019,0.47227925062179565,relu,891,0.15699999999999997,500,2056,9,994,funnel
8,37.07740020751953,0.08637531846761703,3.544011354446411,0.2607802748680115,relu,5422,0.8135999999999999,500,1702,8,640,brick
500,2.050449848175049,0.39125964045524597,2.0034990310668945,0.35112935304641724,relu,11726,0.6469999999999999,500,345,0,2056,brick
8,2.9570279121398926,0.2575835585594177,3.0995378494262695,0.2607802748680115,relu,9953,0.3529999999999999,500,2056,5,1938,brick
46,3.187837600708008,0.23907454311847687,3.4776060581207275,0.2607802748680115,relu,7786,0.6861999999999999,500,50,6,2292,triangle
500,0.8917520642280579,0.6519280076026917,1.2064746618270874,0.4928131401538849,relu,3649,0.31379999999999997,500,1879,0,463,brick
9,2.9699103832244873,0.25809767842292786,3.0568456649780273,0.2607802748680115,relu,9559,0.14719999999999997,500,876,7,2882,funnel
7,3.0465376377105713,0.2570694088935852,3.4473485946655273,0.2607802748680115,relu,15075,0.5196,500,2115,7,168,brick
6,2.997521162033081,0.25809767842292786,3.1985726356506348,0.2607802748680115,relu,18030,0.27459999999999996,500,2587,8,2705,brick
500,0.8571406602859497,0.653984546661377,1.2043458223342896,0.46406570076942444,relu,16060,0.41179999999999994,500,2233,0,1053,triangle
11,2.935062885284424,0.25809767842292786,3.0158956050872803,0.2607802748680115,relu,16651,0.36279999999999996,500,2646,4,109,triangle
9,2.9595742225646973,0.25809767842292786,3.0747721195220947,0.2607802748680115,relu,13302,0.36279999999999996,500,2115,5,935,triangle
29,3.133794069290161,0.2334190160036087,3.0854294300079346,0.2607802748680115,relu,6998,0.6959999999999998,500,935,2,581,triangle
6,3.644704818725586,0.2030848264694214,3.5416641235351562,0.2607802748680115,relu,6998,0.6665999999999999,500,1584,8,2410,triangle
12,6.093614101409912,0.09768637269735336,3.4756076335906982,0.2607802748680115,relu,7589,0.8037999999999998,500,1171,4,2292,brick
