round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_neuron,shapes
5,3.5988166332244873,0.16452442109584808,3.5124504566192627,0.2689938545227051,relu,3649,0.6665999999999999,500,2705,6,2233,triangle
500,1.2459877729415894,0.5557840466499329,1.400284767150879,0.47638604044914246,relu,14681,0.25499999999999995,500,817,0,168,funnel
9,3.550870180130005,0.16401028633117676,3.0664217472076416,0.2710472345352173,relu,9165,0.7841999999999999,500,2764,2,1348,brick
37,1.3476368188858032,0.5501285195350647,1.8049654960632324,0.4948665201663971,relu,6801,0.029599999999999994,500,2174,6,50,brick
17,2.992161750793457,0.2483290433883667,3.1302547454833984,0.2710472345352173,relu,19606,0.5979999999999999,500,227,3,2056,funnel
10,3.0631816387176514,0.23187661170959473,3.093548059463501,0.2710472345352173,relu,16257,0.5881999999999998,500,1761,3,2351,brick
17,2.9146103858947754,0.24884319305419922,2.9133331775665283,0.2710472345352173,relu,10347,0.049199999999999994,500,994,6,2882,brick
44,3.1704869270324707,0.24884319305419922,3.1460909843444824,0.2710472345352173,relu,4240,0.29419999999999996,500,227,8,2174,brick
500,1.2627242803573608,0.5727506279945374,1.416412115097046,0.4969199299812317,relu,3255,0.23539999999999997,500,758,0,1761,brick
55,1.55904221534729,0.4951156675815582,1.7073345184326172,0.5010266900062561,relu,17439,0.39219999999999994,500,2233,3,1230,funnel
6,3.9002509117126465,0.16195373237133026,3.492959976196289,0.2710472345352173,relu,11135,0.7057999999999999,500,2469,5,1171,triangle
6,3.023568868637085,0.24884319305419922,3.4520139694213867,0.2710472345352173,relu,8180,0.4411999999999999,500,2646,9,2941,brick
4,18.831167221069336,0.08431876450777054,3.551131248474121,0.2710472345352173,relu,300,0.7743999999999999,500,1112,9,935,funnel
70,1.3428606986999512,0.5213367342948914,1.4445382356643677,0.5092402696609497,relu,8968,0.41179999999999994,500,1584,2,2823,brick
10,4.496652603149414,0.1475578397512436,3.544663190841675,0.2710472345352173,relu,18621,0.7449999999999999,500,50,8,1761,funnel
9,2.9085795879364014,0.25604113936424255,2.9422011375427246,0.34907597303390503,relu,5028,0.20599999999999996,500,2941,5,1407,funnel
22,2.981595277786255,0.24884319305419922,2.9664013385772705,0.2710472345352173,relu,4043,0.09819999999999998,500,522,7,699,funnel
11,3.0117177963256836,0.24884319305419922,3.0213520526885986,0.2710472345352173,relu,8771,0.06879999999999999,500,935,9,1879,funnel
374,1.058543086051941,0.5758354663848877,1.2239515781402588,0.5112936496734619,relu,4634,0.29419999999999996,500,522,1,1584,brick
500,1.3362088203430176,0.5259640216827393,1.3787143230438232,0.4948665201663971,relu,12120,0.6763999999999999,500,1053,0,1348,triangle
6,17.757816314697266,0.09974293410778046,3.543855667114258,0.2710472345352173,relu,694,0.8037999999999998,500,2528,7,1230,funnel
50,0.9168329834938049,0.604627251625061,1.2218990325927734,0.47227925062179565,relu,15666,0.1374,500,2587,2,2528,brick
6,2.9985878467559814,0.2442159354686737,3.1696910858154297,0.2710472345352173,relu,1285,0.4999999999999999,500,1112,4,2351,funnel
21,3.552213191986084,0.18097686767578125,3.184941053390503,0.2710472345352173,relu,7195,0.8233999999999998,500,463,2,1761,funnel
8,3.0639140605926514,0.24884319305419922,3.145195722579956,0.2710472345352173,relu,17045,0.1374,500,1702,8,2469,triangle
500,41776.1875,0.06992287933826447,3.5220999717712402,0.2710472345352173,relu,8377,0.9801999999999998,500,522,7,227,brick
88,0.8025932908058167,0.663239061832428,1.1834520101547241,0.4969199299812317,relu,14090,0.08839999999999998,500,2351,1,2882,triangle
10,3.39652156829834,0.19845758378505707,3.26408052444458,0.2710472345352173,relu,16257,0.7057999999999999,500,1702,3,581,brick
9,3.020099639892578,0.24884319305419922,3.424656629562378,0.2710472345352173,relu,19409,0.5097999999999999,500,522,7,2764,funnel
14,131.9268341064453,0.06323907524347305,3.4630255699157715,0.2710472345352173,relu,9165,0.9409999999999998,500,2941,4,1171,triangle
8,6.872566223144531,0.057069409638643265,3.5186755657196045,0.2710472345352173,relu,18030,0.7645999999999998,500,1112,5,640,funnel
119,1.2629199028015137,0.5254498720169067,1.3714016675949097,0.5051334500312805,relu,15075,0.3529999999999999,500,463,2,1820,funnel
279,1.1169123649597168,0.5526992082595825,1.2954108715057373,0.4948665201663971,relu,12908,0.14719999999999997,500,345,2,404,funnel
500,1.4697835445404053,0.4930591285228729,1.3540459871292114,0.5133470296859741,relu,2467,0.7939999999999998,500,2174,1,640,funnel
10,3.0103249549865723,0.24884319305419922,3.148331880569458,0.2710472345352173,relu,11332,0.30399999999999994,500,1407,7,2115,brick
49,1.2085833549499512,0.5480719804763794,1.3957768678665161,0.5071868300437927,relu,9165,0.3823999999999999,500,2410,2,935,brick
12,2.897782325744629,0.2503856122493744,2.905249834060669,0.2792607843875885,relu,12908,0.1374,500,1525,5,1407,triangle
6,4267.43505859375,0.05758354812860489,3.5376932621002197,0.2710472345352173,relu,891,0.9311999999999998,500,2292,8,2882,triangle
97,1.1561479568481445,0.5552698969841003,1.348625898361206,0.5154004096984863,relu,16060,0.37259999999999993,500,1938,2,640,triangle
466,2.7942140102386475,0.24987146258354187,3.0700669288635254,0.2710472345352173,relu,497,0.5881999999999998,500,404,8,640,triangle
195,0.8891995549201965,0.6257069110870361,1.1451765298843384,0.5297741293907166,relu,300,0.5293999999999999,500,1289,0,1820,brick
500,3.080225944519043,0.2118251919746399,3.3085250854492188,0.2710472345352173,relu,3649,0.7939999999999998,500,286,2,1879,brick
39,0.8063381314277649,0.6673521995544434,1.1834150552749634,0.47227925062179565,relu,1088,0.0394,500,2941,1,2882,brick
7,3.318403482437134,0.2097686380147934,3.500511407852173,0.2710472345352173,relu,10938,0.6567999999999998,500,1289,6,2351,funnel
17,2.9728338718414307,0.24884319305419922,2.985380172729492,0.2710472345352173,relu,3649,0.23539999999999997,500,817,5,1348,brick
500,1.172337293624878,0.535732626914978,1.237841248512268,0.5174537897109985,relu,15863,0.8135999999999999,500,2174,0,168,funnel
12,4.982672691345215,0.08071979135274887,3.5261659622192383,0.2710472345352173,relu,16060,0.7547999999999998,500,1289,5,817,funnel
7,2.9416496753692627,0.24884319305419922,3.0184247493743896,0.2710472345352173,relu,15666,0.29419999999999996,500,2351,5,463,brick
6,3.0514564514160156,0.22827763855457306,3.3741276264190674,0.2710472345352173,relu,9756,0.5587999999999999,500,2705,5,2174,brick
15,4.303461074829102,0.12185090035200119,3.2511837482452393,0.2710472345352173,relu,11135,0.8331999999999998,500,1525,2,1171,funnel
7,2.998034715652466,0.24884319305419922,3.16093111038208,0.2710472345352173,relu,4437,0.28439999999999993,500,1879,7,2646,triangle
62,1.2831075191497803,0.5491002798080444,1.519142985343933,0.48459959030151367,relu,13499,0.06879999999999999,500,2941,9,109,funnel
6,3.107855796813965,0.24884319305419922,3.3561298847198486,0.2710472345352173,relu,5225,0.25499999999999995,500,2528,9,2941,funnel
11,3.0053062438964844,0.24884319305419922,3.183555841445923,0.2710472345352173,relu,11923,0.34319999999999995,500,1053,7,1525,funnel
500,3.143183708190918,0.23393316566944122,3.3688650131225586,0.2710472345352173,relu,12120,0.7351999999999999,500,286,6,2292,brick
500,1.4873496294021606,0.48740360140800476,1.4104809761047363,0.5092402696609497,relu,9559,0.8135999999999999,500,1230,1,1407,triangle
51,1.8923875093460083,0.4473007619380951,1.9685126543045044,0.4907597601413727,relu,1482,0.4901999999999999,500,1761,3,1053,triangle
66,0.9961243271827698,0.5773779153823853,1.3258005380630493,0.4989733099937439,relu,11332,0.08839999999999998,500,935,4,2115,funnel
243,1.584384560585022,0.4802056550979614,1.6724801063537598,0.5071868300437927,relu,15863,0.4901999999999999,500,935,3,522,triangle
7,3.335177183151245,0.2097686380147934,3.3620965480804443,0.2710472345352173,relu,11923,0.6567999999999998,500,1938,4,1407,brick
103,1.422495722770691,0.5084832906723022,1.4601061344146729,0.5092402696609497,relu,11332,0.4019999999999999,500,876,2,1289,triangle
17,4.608884334564209,0.1048843190073967,3.3271613121032715,0.2710472345352173,relu,1679,0.8527999999999998,500,994,2,345,brick
11,118.10179901123047,0.046786632388830185,3.550966262817383,0.2710472345352173,relu,3058,0.8331999999999998,500,699,9,817,brick
7,3.2286794185638428,0.22570693492889404,3.53312349319458,0.2710472345352173,relu,7589,0.6175999999999999,500,1348,8,1702,funnel
14,1292.0057373046875,0.03239074721932411,3.5525457859039307,0.2731006145477295,relu,9165,0.8919999999999998,500,817,9,404,funnel
13,2.9878382682800293,0.24884319305419922,2.9788429737091064,0.2710472345352173,relu,2664,0.01,500,935,9,1525,triangle
6,3.043670177459717,0.2246786653995514,3.351348876953125,0.2710472345352173,relu,1088,0.4901999999999999,500,1761,6,463,brick
6,3.0657613277435303,0.24884319305419922,3.3289711475372314,0.2710472345352173,relu,5028,0.31379999999999997,500,2823,9,2233,triangle
54,8.33629322052002,0.03444730117917061,3.5319600105285645,0.13552361726760864,relu,18030,0.8723999999999998,500,227,3,2823,brick
121,0.8459406495094299,0.6452442407608032,1.180871605873108,0.48049280047416687,relu,16060,0.14719999999999997,500,1761,1,699,brick
86,1.2121813297271729,0.5562981963157654,1.4988045692443848,0.4907597601413727,relu,15863,0.07859999999999998,500,1643,7,227,funnel
23,1062.0360107421875,0.0385604128241539,3.5302062034606934,0.10472279042005539,relu,6210,0.9703999999999998,500,2646,4,581,funnel
28,4.179059982299805,0.1347043663263321,2.8619332313537598,0.2710472345352173,relu,3452,0.9115999999999999,500,1761,1,2410,funnel
18,3.1381845474243164,0.24884319305419922,3.2579989433288574,0.2710472345352173,relu,3846,0.48039999999999994,500,227,7,2233,triangle
8,2.990684747695923,0.24730077385902405,3.0788817405700684,0.2710472345352173,relu,1088,0.30399999999999994,500,699,6,1820,triangle
12,17.216642379760742,0.04781490936875343,3.551420211791992,0.2710472345352173,relu,6210,0.7645999999999998,500,994,9,581,funnel
500,2.9862797260284424,0.24935732781887054,3.217288017272949,0.2710472345352173,relu,9953,0.6077999999999999,500,345,9,2705,brick
8,3.072760581970215,0.2483290433883667,3.483830213546753,0.2710472345352173,relu,15075,0.5293999999999999,500,1879,8,1643,brick
53,3.5879857540130615,0.12699228525161743,3.4721286296844482,0.2710472345352173,relu,17439,0.7939999999999998,500,109,3,522,funnel
500,3.2189667224884033,0.20822621881961823,3.224785804748535,0.2710472345352173,relu,16060,0.5489999999999999,500,50,8,1761,brick
500,0.9450366497039795,0.603598952293396,1.1719419956207275,0.5010266900062561,relu,13696,0.6959999999999998,500,2823,0,817,funnel
9,334.50006103515625,0.07043702155351639,3.5431771278381348,0.2710472345352173,relu,10938,0.8821999999999999,500,2174,8,1643,brick
266,1.5958703756332397,0.4750642776489258,1.5376064777374268,0.5195071697235107,relu,12514,0.4999999999999999,500,699,2,286,triangle
24,16348.5419921875,0.03239074721932411,3.5518765449523926,0.25051334500312805,relu,13696,0.9507999999999999,500,522,8,1348,brick
47,0.8889487981796265,0.6159383058547974,1.3281879425048828,0.48254621028900146,relu,9362,0.06879999999999999,500,2528,4,2292,triangle
6,11.71925163269043,0.11311054229736328,3.5389177799224854,0.2710472345352173,relu,5225,0.7743999999999999,500,2115,7,1407,brick
13,3.891685962677002,0.09717223793268204,3.5413339138031006,0.2710472345352173,relu,15075,0.6861999999999999,500,758,7,640,triangle
7,3.1328482627868652,0.21336761116981506,3.3219692707061768,0.2710472345352173,relu,3058,0.6273999999999998,500,2528,4,2292,funnel
500,1.3062753677368164,0.4966580867767334,1.2406214475631714,0.5133470296859741,relu,15272,0.9115999999999999,500,2882,0,463,triangle
8,3.0867669582366943,0.24884319305419922,3.0825424194335938,0.2710472345352173,relu,5619,0.01,500,2941,9,1525,funnel
26,3.0356037616729736,0.24884319305419922,3.0129079818725586,0.2710472345352173,relu,9362,0.41179999999999994,500,581,4,758,brick
42,0.9203485250473022,0.6257069110870361,1.2415850162506104,0.48459959030151367,relu,1679,0.019799999999999998,500,2351,1,2882,triangle
500,1.7101844549179077,0.4411311149597168,1.4034115076065063,0.45790553092956543,relu,15469,0.9605999999999998,500,2941,0,463,triangle
13,3.040329694747925,0.24884319305419922,3.1189749240875244,0.2710472345352173,relu,18621,0.23539999999999997,500,876,9,463,brick
90,1.3010261058807373,0.5203084945678711,1.413798451423645,0.5071868300437927,relu,18818,0.4215999999999999,500,817,2,2764,triangle
8,3.0433096885681152,0.2462724894285202,3.3872101306915283,0.2710472345352173,relu,19212,0.5196,500,1938,6,2941,brick
8,8.676984786987305,0.05398457497358322,3.5465188026428223,0.2710472345352173,relu,2467,0.7743999999999999,500,522,7,2705,triangle
9,3.0036888122558594,0.24884319305419922,3.2987499237060547,0.2710472345352173,relu,10741,0.36279999999999996,500,817,8,2351,funnel
11,3.039583206176758,0.24884319305419922,3.1374001502990723,0.2710472345352173,relu,7983,0.24519999999999997,500,1053,9,2705,brick
500,2.56229567527771,0.27763494849205017,2.306354284286499,0.35934290289878845,relu,16060,0.6959999999999998,500,109,1,286,funnel
13,3.0586154460906982,0.24884319305419922,3.1912829875946045,0.2710472345352173,relu,7392,0.4019999999999999,500,1053,6,2115,brick
478,0.8002012372016907,0.6822621822357178,1.1578444242477417,0.4866529703140259,relu,18227,0.22559999999999997,500,2823,0,2646,brick
17,3.099020481109619,0.2483290433883667,3.1796140670776367,0.2710472345352173,relu,14484,0.4313999999999999,500,1348,6,581,funnel
11,163.0596466064453,0.0514138825237751,3.5421385765075684,0.2710472345352173,relu,6801,0.8821999999999999,500,1289,7,1761,triangle
78,0.962500810623169,0.5897172093391418,1.2412488460540771,0.4928131401538849,relu,3452,0.18639999999999998,500,935,2,2646,funnel
5,7.789017677307129,0.13984575867652893,3.5419740676879883,0.2710472345352173,relu,7392,0.7351999999999999,500,1584,8,2882,funnel
500,1.036582589149475,0.5933161973953247,1.222680687904358,0.5051334500312805,relu,2861,0.4901999999999999,500,1525,0,935,triangle
10,3.0108025074005127,0.24884319305419922,3.086582660675049,0.2710472345352173,relu,13105,0.17659999999999998,500,1348,9,1407,triangle
5,6.298896789550781,0.1305912584066391,3.5429577827453613,0.2710472345352173,relu,12711,0.7155999999999999,500,1997,8,2764,brick
8,4.236801624298096,0.15115681290626526,3.489600896835327,0.2710472345352173,relu,18030,0.7449999999999999,500,640,5,2115,funnel
12,2.984694480895996,0.23856040835380554,2.9454779624938965,0.2710472345352173,relu,9953,0.21579999999999996,500,2823,6,286,funnel
87,1.0735090970993042,0.5645244121551514,1.283390760421753,0.5051334500312805,relu,3255,0.27459999999999996,500,1407,2,1643,brick
161,1.1680872440338135,0.5542416572570801,1.2698627710342407,0.5030800700187683,relu,8771,0.4999999999999999,500,1466,1,994,funnel
48,0.9089801907539368,0.6185089945793152,1.2460960149765015,0.4599589407444,relu,9559,0.049199999999999994,500,1820,3,2469,funnel
10,3.0263988971710205,0.24884319305419922,3.167677879333496,0.2710472345352173,relu,12711,0.31379999999999997,500,1230,8,1348,triangle
15,2.9826948642730713,0.22879177331924438,2.9932069778442383,0.2710472345352173,relu,8771,0.6959999999999998,500,581,2,2705,funnel
15,3.6273136138916016,0.16555270552635193,3.1395692825317383,0.2710472345352173,relu,8771,0.7841999999999999,500,1466,2,1879,brick
7,16.32506561279297,0.09100256860256195,3.488271951675415,0.2710472345352173,relu,2073,0.8331999999999998,500,1938,5,1820,funnel
20,3.2004566192626953,0.23444730043411255,3.4484617710113525,0.2710472345352173,relu,2861,0.6175999999999999,500,817,5,699,triangle
9,63.06386947631836,0.07352185249328613,3.5227293968200684,0.2710472345352173,relu,15469,0.8723999999999998,500,2174,6,2174,brick
20,3.121917724609375,0.24473007023334503,3.430859088897705,0.2710472345352173,relu,7983,0.5685999999999999,500,699,6,1112,triangle
10,3.0317575931549072,0.24884319305419922,3.2737162113189697,0.2710472345352173,relu,3255,0.4411999999999999,500,1112,6,1761,funnel
11,2.9529612064361572,0.21439588069915771,2.8631393909454346,0.3470225930213928,relu,8574,0.6273999999999998,500,2351,2,286,brick
500,2.0529704093933105,0.3809768557548523,1.8623952865600586,0.3819301724433899,relu,10938,0.8821999999999999,500,699,0,1997,funnel
10,3.0490102767944336,0.24884319305419922,3.290184259414673,0.2710472345352173,relu,13696,0.39219999999999994,500,1584,8,1053,funnel
204,1.6169865131378174,0.4673521816730499,1.5472832918167114,0.5154004096984863,relu,10544,0.4901999999999999,500,522,2,817,triangle
10,4.984897613525391,0.08277635276317596,3.5321474075317383,0.2710472345352173,relu,15863,0.7351999999999999,500,699,6,1053,triangle
38,1.6904304027557373,0.49614396691322327,1.8116614818572998,0.5092402696609497,relu,14878,0.39219999999999994,500,1997,3,2646,funnel
264,1.3833703994750977,0.5064267516136169,1.358099102973938,0.5051334500312805,relu,2073,0.7547999999999998,500,1289,1,2115,triangle
500,0.882094144821167,0.6483290195465088,1.16594660282135,0.4989733099937439,relu,9953,0.31379999999999997,500,2174,0,1348,funnel
57,1.1488080024719238,0.5681234002113342,1.4637943506240845,0.4969199299812317,relu,13105,0.019799999999999998,500,1702,5,581,triangle
99,0.8066442012786865,0.664267361164093,1.1939095258712769,0.4866529703140259,relu,10741,0.05899999999999999,500,1938,1,2351,funnel
500,0.9114470481872559,0.6452442407608032,1.1861553192138672,0.4969199299812317,relu,10347,0.05899999999999999,500,1525,0,1525,brick
8,3.01782488822937,0.24884319305419922,3.1183719635009766,0.2710472345352173,relu,13696,0.19619999999999996,500,2115,7,1820,brick
8,2.9644150733947754,0.24884319305419922,3.08743953704834,0.2710472345352173,relu,15272,0.4509999999999999,500,2115,4,2115,triangle
8,2.9307727813720703,0.24884319305419922,2.937162399291992,0.2710472345352173,relu,4831,0.07859999999999998,500,2233,6,2705,funnel
17,14.012421607971191,0.07249357551336288,3.43733811378479,0.2710472345352173,relu,15075,0.9017999999999998,500,935,3,2233,triangle
18,3.245065927505493,0.22519280016422272,3.4780242443084717,0.2710472345352173,relu,15469,0.6763999999999999,500,404,5,2528,triangle
6,3.0410850048065186,0.24884319305419922,3.332875967025757,0.2710472345352173,relu,14484,0.32359999999999994,500,2764,8,345,brick
500,0.908506453037262,0.646786630153656,1.1878623962402344,0.5030800700187683,relu,9559,0.15699999999999997,500,1702,0,994,brick
152,1.3869178295135498,0.4946015477180481,1.420754075050354,0.5112936496734619,relu,16257,0.46079999999999993,500,1466,2,463,funnel
82,1.5110995769500732,0.4992288053035736,1.6461153030395508,0.521560549736023,relu,9756,0.5685999999999999,500,1702,2,2410,triangle
500,1.5952820777893066,0.5059126019477844,1.7341127395629883,0.435318261384964,relu,9362,0.01,500,404,0,699,triangle
500,0.7885140776634216,0.6863753199577332,1.1657049655914307,0.47843942046165466,relu,12120,0.05899999999999999,500,2469,0,1997,brick
6,179.3260498046875,0.09254498779773712,3.536339521408081,0.2710472345352173,relu,5619,0.8625999999999998,500,2764,8,1466,brick
6,54.62569046020508,0.10951156914234161,3.536113739013672,0.2710472345352173,relu,6604,0.8233999999999998,500,2882,8,2056,triangle
18,211.4596405029297,0.051928021013736725,3.4757344722747803,0.2710472345352173,relu,10347,0.9507999999999999,500,2410,4,1525,triangle
9,7.059247970581055,0.11105398088693619,3.4686880111694336,0.2710472345352173,relu,4831,0.8135999999999999,500,1820,4,2410,brick
10,3211.17626953125,0.04215938225388527,3.546799659729004,0.2710472345352173,relu,4043,0.9115999999999999,500,1761,9,994,triangle
10,2.9860498905181885,0.24884319305419922,3.063692569732666,0.2710472345352173,relu,5619,0.30399999999999994,500,2410,6,817,funnel
6,3.6357650756835938,0.1691516637802124,3.4195308685302734,0.2710472345352173,relu,10741,0.7155999999999999,500,2587,4,2115,brick
6,3.285285711288452,0.2077120840549469,3.517366886138916,0.2710472345352173,relu,17636,0.6273999999999998,500,2233,7,463,brick
10,3.263871192932129,0.22827763855457306,3.451972007751465,0.2710472345352173,relu,9165,0.6469999999999999,500,1820,5,109,triangle
500,1.5990060567855835,0.4673521816730499,1.4551620483398438,0.48049280047416687,relu,3846,0.5783999999999999,500,345,1,1466,brick
500,1.635053038597107,0.4565552771091461,1.585038661956787,0.453798770904541,relu,5619,0.6959999999999998,500,699,0,876,funnel
11,12.711468696594238,0.04370179772377014,3.4336977005004883,0.2710472345352173,relu,5816,0.8723999999999998,500,2233,3,758,funnel
9,9.066149711608887,0.10796914994716644,3.471773862838745,0.2710472345352173,relu,13893,0.8429999999999999,500,994,4,2233,funnel
169,2.9852099418640137,0.24678663909435272,3.468143939971924,0.2710472345352173,relu,11923,0.5783999999999999,500,1466,8,817,funnel
11,3.002279043197632,0.24884319305419922,2.993285894393921,0.2710472345352173,relu,8771,0.0394,500,463,9,2882,funnel
10,3.4456260204315186,0.17377892136573792,3.3257904052734375,0.2710472345352173,relu,10150,0.7253999999999998,500,1584,3,1702,brick
26,369.3069763183594,0.04370179772377014,3.5093533992767334,0.2710472345352173,relu,6013,0.9605999999999998,500,1289,4,1171,funnel
7,3.2888054847717285,0.22570693492889404,3.531923294067383,0.2710472345352173,relu,17242,0.6175999999999999,500,1584,8,345,brick
449,0.8031072020530701,0.6802056431770325,1.1650409698486328,0.48049280047416687,relu,7983,0.14719999999999997,500,2882,0,168,brick
185,1.2135854959487915,0.5516709685325623,1.3943532705307007,0.4887063801288605,relu,9559,0.0394,500,286,4,1289,brick
103,1.0489717721939087,0.5845758318901062,1.2395306825637817,0.4928131401538849,relu,17636,0.5196,500,2174,1,640,brick
19,2.9773497581481934,0.24884319305419922,2.9678077697753906,0.2710472345352173,relu,6998,0.19619999999999996,500,522,5,994,funnel
8,3.016559600830078,0.24884319305419922,3.1423919200897217,0.2710472345352173,relu,13302,0.25499999999999995,500,1584,7,2705,triangle
13,3.0742502212524414,0.24884319305419922,3.0460147857666016,0.2710472345352173,relu,2467,0.1374,500,2056,9,345,funnel
78,0.8429824709892273,0.6370179653167725,1.1794768571853638,0.4866529703140259,relu,12711,0.16679999999999998,500,2705,1,2292,brick
12,8.899880409240723,0.08586118370294571,3.4846909046173096,0.2710472345352173,relu,7589,0.8331999999999998,500,1171,4,2174,brick
144,0.9931459426879883,0.5969151854515076,1.2090821266174316,0.4969199299812317,relu,8180,0.41179999999999994,500,1702,1,935,triangle
23,3.1313066482543945,0.2401028275489807,3.510249376296997,0.2710472345352173,relu,5619,0.6273999999999998,500,463,7,2587,triangle
291,0.8960146903991699,0.6205655336380005,1.1494181156158447,0.5112936496734619,relu,300,0.2648,500,463,0,2528,funnel
15,38.4088249206543,0.04627249389886856,3.5424702167510986,0.2710472345352173,relu,14681,0.8919999999999998,500,345,5,2115,triangle
17,9.708433151245117,0.05809768661856651,3.4498655796051025,0.2710472345352173,relu,14090,0.8821999999999999,500,935,3,2056,triangle
11,3.023756504058838,0.24884319305419922,3.03525447845459,0.2710472345352173,relu,9559,0.06879999999999999,500,2174,9,581,triangle
83,0.9636688828468323,0.6061696410179138,1.287358283996582,0.4989733099937439,relu,17636,0.0394,500,1171,4,581,funnel
24,2.9653749465942383,0.2442159354686737,2.925382137298584,0.2710472345352173,relu,8771,0.4411999999999999,500,758,3,994,brick
30,3.390429735183716,0.15886889398097992,2.7337026596069336,0.29158109426498413,relu,10741,0.8625999999999998,500,1938,1,286,brick
11,2.9854276180267334,0.24884319305419922,3.053632974624634,0.2710472345352173,relu,10150,0.23539999999999997,500,1171,6,1584,funnel
13,14.170540809631348,0.036503855139017105,3.5535526275634766,0.2689938545227051,relu,19803,0.7547999999999998,500,227,9,640,triangle
8,3.00679349899292,0.24884319305419922,3.1667375564575195,0.2710472345352173,relu,2270,0.3529999999999999,500,2469,6,876,triangle
30,3.01475191116333,0.2483290433883667,3.0048375129699707,0.2710472345352173,relu,2270,0.39219999999999994,500,817,4,109,triangle
20,5230.81298828125,0.04113110527396202,3.5517115592956543,0.2710472345352173,relu,16848,0.9213999999999998,500,581,9,581,triangle
9,68.72452545166016,0.08020565658807755,3.5435631275177,0.2710472345352173,relu,13696,0.8429999999999999,500,581,8,1761,funnel
11,3.0406057834625244,0.2483290433883667,3.1983540058135986,0.2710472345352173,relu,13302,0.4705999999999999,500,1348,5,2410,brick
10,3.069244861602783,0.24884319305419922,3.2283575534820557,0.2710472345352173,relu,6604,0.32359999999999994,500,522,9,2941,triangle
12,10.361948013305664,0.04113110527396202,3.5518288612365723,0.2710472345352173,relu,15666,0.7449999999999999,500,522,9,817,triangle
285,0.8126077055931091,0.6534704566001892,1.2011098861694336,0.47638604044914246,relu,17833,0.049199999999999994,500,699,1,522,brick
92,0.9015003442764282,0.6313624382019043,1.1851927042007446,0.4866529703140259,relu,11135,0.29419999999999996,500,2351,1,168,brick
500,2.3201029300689697,0.31979435682296753,2.2048733234405518,0.29979467391967773,relu,8377,0.7253999999999998,500,286,0,2587,funnel
31,5.536754131317139,0.10179948806762695,2.942918539047241,0.2710472345352173,relu,8574,0.9311999999999998,500,2587,1,699,triangle
94,1.1729897260665894,0.5455012917518616,1.27266526222229,0.5051334500312805,relu,11135,0.6077999999999999,500,2705,1,2233,funnel
17,3.1323699951171875,0.24730077385902405,3.4265553951263428,0.2710472345352173,relu,12908,0.5391999999999999,500,1171,6,876,funnel
137,1.1052165031433105,0.5660668611526489,1.2379509210586548,0.5051334500312805,relu,12711,0.5097999999999999,500,1820,1,994,triangle
500,1.0752172470092773,0.5768637657165527,1.2011905908584595,0.5010266900062561,relu,14878,0.7645999999999998,500,2292,0,1171,triangle
11,106.49015045166016,0.07095115631818771,3.491190195083618,0.2710472345352173,relu,2467,0.9115999999999999,500,2410,5,404,brick
9,3.0128695964813232,0.24678663909435272,3.173248767852783,0.2710472345352173,relu,18227,0.4509999999999999,500,2292,5,1407,funnel
11,67448.7421875,0.038046274334192276,3.5465970039367676,0.2710472345352173,relu,14090,0.9507999999999999,500,2174,9,1407,brick
7,3.82149338722229,0.10539846122264862,3.5380008220672607,0.2710472345352173,relu,11135,0.6567999999999998,500,1879,7,699,funnel
500,1.1180355548858643,0.544987142086029,1.204140067100525,0.5174537897109985,relu,1679,0.8135999999999999,500,1643,0,1466,brick
6,7.1861042976379395,0.12596401572227478,3.533858060836792,0.2710472345352173,relu,17636,0.7449999999999999,500,2823,7,1171,triangle
269,1.0020544528961182,0.5933161973953247,1.225030779838562,0.5154004096984863,relu,14681,0.31379999999999997,500,522,1,1171,funnel
13,187.8007049560547,0.039074551314115524,3.5465054512023926,0.20533880591392517,relu,7195,0.8821999999999999,500,522,7,2823,brick
61,1.1471599340438843,0.5434447526931763,1.23054039478302,0.521560549736023,relu,300,0.5097999999999999,500,1053,1,2941,brick
21,2874.39697265625,0.04010282829403877,3.5269010066986084,0.2710472345352173,relu,19803,0.9703999999999998,500,1171,5,2882,triangle
500,0.8495273590087891,0.6678663492202759,1.162134051322937,0.47843942046165466,relu,5225,0.30399999999999994,500,2292,0,1525,brick
8,8.756318092346191,0.04215938225388527,3.5402791500091553,0.2710472345352173,relu,18818,0.7449999999999999,500,581,7,581,funnel
126,1.2601855993270874,0.5280205607414246,1.3027961254119873,0.521560549736023,relu,11726,0.6763999999999999,500,2882,1,1466,funnel
13,3.121236562728882,0.24884319305419922,3.441107988357544,0.2710472345352173,relu,9559,0.5293999999999999,500,1112,7,758,triangle
8,3.371605157852173,0.2010282725095749,3.528390645980835,0.2710472345352173,relu,1285,0.6469999999999999,500,1112,7,227,triangle
211,0.833571195602417,0.6555269956588745,1.2148144245147705,0.47227925062179565,relu,12711,0.05899999999999999,500,581,1,1820,funnel
500,1.5901597738265991,0.4622108042240143,1.4685665369033813,0.46611911058425903,relu,1679,0.8429999999999999,500,758,0,876,brick
9,18.28900146484375,0.10025706887245178,3.431851625442505,0.2710472345352173,relu,8968,0.8723999999999998,500,2528,4,699,brick
143,0.818535327911377,0.6591259837150574,1.1962788105010986,0.47843942046165466,relu,8180,0.10799999999999997,500,1230,1,2764,triangle
