round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
9,0.9750009775161743,0.5254498720169067,0.9756332039833069,0.5379877090454102,relu,497,0.0198,500,2174,2,he_normal,2115,brick
180,0.9791382551193237,0.5244215726852417,0.961704432964325,0.5523613691329956,relu,2467,0.0198,500,1702,0,he_normal,50,funnel
4,1.3979946374893188,0.3681233823299408,1.0967262983322144,0.441478431224823,relu,694,0.7253999999999998,500,168,5,glorot_normal,50,funnel
44,0.9853326082229614,0.5218508839607239,0.9584636092185974,0.5441478490829468,relu,2467,0.30399999999999994,500,2174,5,glorot_normal,2115,triangle
29,3.045973539352417,0.336760938167572,1.0832793712615967,0.3983573019504547,relu,694,0.6077999999999999,500,168,4,he_normal,50,funnel
11,1.173095941543579,0.48534703254699707,1.0722806453704834,0.48254621028900146,relu,3649,0.2354,500,2174,5,he_normal,2469,triangle
11,1.8068740367889404,0.4000000059604645,0.9885454773902893,0.5236139893531799,relu,497,0.5489999999999999,500,2174,4,he_normal,50,brick
500,1.1613078117370605,0.43393316864967346,0.9851519465446472,0.5154004096984863,relu,3649,0.7253999999999998,500,168,0,he_normal,581,funnel
500,0.9937663078308105,0.5208226442337036,0.9769108891487122,0.5297741293907166,relu,2467,0.0198,500,168,0,he_normal,2115,triangle
7,1.78904390335083,0.3861182630062103,1.012869954109192,0.5236139893531799,relu,1876,0.5489999999999999,500,1702,2,he_normal,2469,triangle
8,1.0787339210510254,0.4524421691894531,1.0090597867965698,0.5174537897109985,relu,2467,0.0198,500,1702,4,he_normal,581,triangle
108,4.534428119659424,0.3249357342720032,1.0785307884216309,0.45790553092956543,relu,2467,0.6175999999999999,500,109,5,he_normal,50,brick
12,0.9881643652915955,0.5197943449020386,0.9569091796875,0.5420944690704346,relu,694,0.30399999999999994,500,2587,2,glorot_normal,1643,triangle
12,1.0561776161193848,0.46169665455818176,1.0621256828308105,0.4517453908920288,relu,3649,0.6175999999999999,500,2174,4,glorot_normal,1643,triangle
204,1.0252593755722046,0.5033419132232666,0.9950489401817322,0.5482546091079712,relu,694,0.7547999999999998,500,109,2,glorot_normal,581,funnel
19,0.9943428635597229,0.5172236561775208,0.958712637424469,0.5441478490829468,relu,694,0.6175999999999999,500,2174,2,glorot_normal,2469,brick
10,1.0467381477355957,0.4735218584537506,0.9699128270149231,0.5441478490829468,relu,694,0.2354,500,2174,4,he_normal,581,funnel
10,0.9997614026069641,0.5213367342948914,0.9581392407417297,0.5544148087501526,relu,1285,0.0198,500,1702,5,he_normal,581,triangle
38,0.983539879322052,0.5254498720169067,0.9711451530456543,0.5441478490829468,relu,1876,0.0198,500,2587,0,he_normal,1643,funnel
153,0.9827364087104797,0.5223650336265564,0.9643931984901428,0.546201229095459,relu,1285,0.2354,500,1702,0,glorot_normal,2469,funnel
4,7.703312397003174,0.35012853145599365,1.2086760997772217,0.23819302022457123,relu,3649,0.6077999999999999,500,168,5,he_normal,2469,triangle
16,12.810826301574707,0.35475578904151917,1.0761305093765259,0.4517453908920288,relu,3649,0.7253999999999998,500,2587,5,he_normal,50,funnel
7,2.3061249256134033,0.40462726354599,1.0462921857833862,0.4866529703140259,relu,694,0.6077999999999999,500,168,2,he_normal,2115,funnel
7,7.8272929191589355,0.374807208776474,1.216173529624939,0.4517453908920288,relu,1876,0.6175999999999999,500,1702,5,he_normal,2469,funnel
13,1.7010363340377808,0.41233932971954346,1.0040189027786255,0.5359342694282532,relu,2467,0.5489999999999999,500,168,2,he_normal,1643,funnel
500,1.0840755701065063,0.44884318113327026,0.9991034269332886,0.4887063801288605,relu,1876,0.6077999999999999,500,109,0,he_normal,1643,brick
34,0.9894895553588867,0.5110539793968201,0.9573040008544922,0.5420944690704346,relu,3649,0.6077999999999999,500,2174,2,glorot_normal,1112,brick
5,1.7304421663284302,0.4236503839492798,1.0560628175735474,0.4969199299812317,relu,1285,0.5489999999999999,500,2587,2,he_normal,1643,funnel
11,1.0575220584869385,0.46169665455818176,1.0671067237854004,0.4517453908920288,relu,2467,0.5489999999999999,500,2174,5,glorot_normal,581,brick
9,1.245138168334961,0.4406169652938843,0.9676515460014343,0.533880889415741,relu,497,0.30399999999999994,500,109,4,he_normal,1643,funnel
5,1.1115267276763916,0.43598970770835876,1.027214527130127,0.47227925062179565,relu,497,0.2354,500,2587,5,he_normal,2469,funnel
500,1.016871690750122,0.4992288053035736,0.9797618985176086,0.5503079891204834,relu,2467,0.5489999999999999,500,109,2,glorot_normal,50,triangle
110,1.0378154516220093,0.4606683850288391,1.0232651233673096,0.5626283288002014,relu,694,0.5489999999999999,500,109,5,glorot_normal,581,triangle
5,1.8634467124938965,0.4107969105243683,0.9893900156021118,0.5112936496734619,relu,497,0.6175999999999999,500,1702,2,he_normal,1643,brick
7,1.3213955163955688,0.4329048991203308,1.0324896574020386,0.5010266900062561,relu,1876,0.30399999999999994,500,1702,4,he_normal,581,triangle
28,1.0843729972839355,0.48534703254699707,0.9628598093986511,0.5420944690704346,relu,694,0.2354,500,168,2,he_normal,1112,triangle
8,1.0593464374542236,0.46169665455818176,1.0773634910583496,0.4517453908920288,relu,3649,0.6077999999999999,500,2587,5,glorot_normal,2469,brick
19,1.1330796480178833,0.46118250489234924,0.9620556831359863,0.5523613691329956,relu,2467,0.30399999999999994,500,168,4,he_normal,1112,triangle
403,0.9810813069343567,0.5244215726852417,0.9641152620315552,0.546201229095459,relu,2467,0.7253999999999998,500,1702,0,glorot_normal,2469,triangle
15,24.297237396240234,0.36246785521507263,1.0754798650741577,0.42915812134742737,relu,3649,0.7547999999999998,500,2587,5,he_normal,2469,brick
23,1.3898411989212036,0.3922879099845886,1.0225814580917358,0.48459959030151367,relu,3649,0.7253999999999998,500,2174,0,he_normal,1643,funnel
6,3.8833281993865967,0.3989717364311218,1.0763331651687622,0.5503079891204834,relu,694,0.7547999999999998,500,2587,2,he_normal,2469,funnel
7,3.752126932144165,0.4000000059604645,1.025484323501587,0.5071868300437927,relu,497,0.7547999999999998,500,2174,2,he_normal,50,brick
24,0.9899292588233948,0.5120822787284851,0.961029589176178,0.5441478490829468,relu,497,0.7253999999999998,500,2587,2,glorot_normal,2115,brick
9,2.6392648220062256,0.35681232810020447,1.016592264175415,0.5503079891204834,relu,694,0.5489999999999999,500,2174,5,he_normal,2469,funnel
51,0.9914416670799255,0.5187660455703735,0.9573938250541687,0.5503079891204834,relu,497,0.30399999999999994,500,168,2,glorot_normal,581,triangle
500,0.9967203736305237,0.5115681290626526,0.9708765745162964,0.5482546091079712,relu,694,0.5489999999999999,500,109,0,glorot_normal,50,brick
88,2.7465014457702637,0.340874046087265,1.0345553159713745,0.5051334500312805,relu,2467,0.7253999999999998,500,168,2,he_normal,50,triangle
166,0.9858177304267883,0.5208226442337036,0.9636140465736389,0.5482546091079712,relu,694,0.7547999999999998,500,1702,0,glorot_normal,2115,brick
6,3.2163429260253906,0.3964010179042816,1.0220927000045776,0.5010266900062561,relu,497,0.7253999999999998,500,2174,2,he_normal,2115,brick
95,1.024623990058899,0.4735218584537506,0.9998534321784973,0.4517453908920288,relu,1285,0.6175999999999999,500,1702,5,glorot_normal,50,funnel
216,1.0151866674423218,0.5125964283943176,0.9748702645301819,0.533880889415741,relu,1876,0.30399999999999994,500,109,4,glorot_normal,2469,brick
65,3.244232177734375,0.35681232810020447,0.9961726665496826,0.5174537897109985,relu,3649,0.7547999999999998,500,109,2,he_normal,1112,funnel
4,1.2552151679992676,0.37532132863998413,1.0931943655014038,0.4517453908920288,relu,694,0.7547999999999998,500,168,5,glorot_normal,1643,funnel
50,0.9828431606292725,0.5244215726852417,0.9544215202331543,0.5523613691329956,relu,3649,0.2354,500,1702,4,glorot_normal,1112,funnel
56,0.9821256399154663,0.5197943449020386,0.9602670669555664,0.5544148087501526,relu,1285,0.0198,500,168,2,glorot_normal,581,funnel
9,1.5948578119277954,0.3989717364311218,1.0073367357254028,0.5051334500312805,relu,1285,0.5489999999999999,500,109,2,he_normal,1643,funnel
25,0.9959922432899475,0.5167095065116882,0.9621275067329407,0.5441478490829468,relu,497,0.30399999999999994,500,168,5,glorot_normal,1112,funnel
4,4.070926666259766,0.370694100856781,1.061842918395996,0.4558521509170532,relu,497,0.7253999999999998,500,109,2,he_normal,1112,brick
161,0.9849627017974854,0.5177378058433533,0.9637552499771118,0.5482546091079712,relu,694,0.5489999999999999,500,1702,0,glorot_normal,1112,brick
434,1.045056700706482,0.4601542353630066,1.0578787326812744,0.4517453908920288,relu,3649,0.6175999999999999,500,109,4,glorot_normal,581,brick
9,1.0571770668029785,0.46118250489234924,1.0057072639465332,0.5256673693656921,relu,3649,0.30399999999999994,500,2587,2,he_normal,50,funnel
20,2.2253684997558594,0.4133675992488861,0.9666835069656372,0.5420944690704346,relu,497,0.7253999999999998,500,1702,2,he_normal,581,brick
14,0.9814428687095642,0.519280195236206,0.9605391025543213,0.5544148087501526,relu,497,0.2354,500,2174,4,glorot_normal,2469,triangle
6,1.2543550729751587,0.40771207213401794,1.0410736799240112,0.41478440165519714,relu,2467,0.2354,500,1702,4,he_normal,1112,triangle
76,1.0196608304977417,0.4992288053035736,0.984307587146759,0.5523613691329956,relu,497,0.7253999999999998,500,109,2,glorot_normal,2115,triangle
500,1.0145411491394043,0.5115681290626526,0.9944841265678406,0.521560549736023,relu,2467,0.7253999999999998,500,168,0,glorot_normal,50,brick
500,1.0544742345809937,0.46992287039756775,0.9726905226707458,0.5236139893531799,relu,3649,0.30399999999999994,500,109,0,he_normal,50,funnel
31,0.9946276545524597,0.5089974403381348,0.9590480327606201,0.5482546091079712,relu,497,0.7253999999999998,500,1702,2,glorot_normal,1643,brick
7,1.3631558418273926,0.47660669684410095,1.0364911556243896,0.5359342694282532,relu,1876,0.30399999999999994,500,1702,2,he_normal,2469,funnel
25,1.1182008981704712,0.4668380320072174,0.9611762762069702,0.5523613691329956,relu,497,0.30399999999999994,500,109,2,he_normal,2469,funnel
89,1.0644408464431763,0.44627249240875244,1.0771334171295166,0.4517453908920288,relu,1876,0.6175999999999999,500,168,4,glorot_normal,1643,brick
15,0.9839068651199341,0.5213367342948914,0.9576587080955505,0.5523613691329956,relu,497,0.2354,500,1702,4,glorot_normal,2115,funnel
11,4.039959907531738,0.39537274837493896,1.0055485963821411,0.5277207493782043,relu,3649,0.6175999999999999,500,2174,4,he_normal,1112,brick
8,1.145027756690979,0.5053984522819519,0.9726842641830444,0.5564681887626648,relu,1285,0.2354,500,2174,5,he_normal,581,brick
114,3.5621142387390137,0.3598971664905548,1.0819060802459717,0.47638604044914246,relu,2467,0.6175999999999999,500,168,5,he_normal,50,funnel
500,1.0217351913452148,0.49562981724739075,1.0030369758605957,0.5071868300437927,relu,2467,0.5489999999999999,500,109,0,glorot_normal,581,funnel
6,1.0852360725402832,0.44421592354774475,1.085392713546753,0.4517453908920288,relu,1285,0.7547999999999998,500,2174,4,glorot_normal,1643,brick
40,1.0004961490631104,0.5125964283943176,0.9614046812057495,0.5441478490829468,relu,1285,0.7547999999999998,500,2174,2,glorot_normal,1112,brick
35,0.9874138832092285,0.5177378058433533,0.9616710543632507,0.5482546091079712,relu,497,0.5489999999999999,500,2587,5,glorot_normal,1112,funnel
362,1.0190495252609253,0.48946014046669006,0.9868600964546204,0.5503079891204834,relu,1876,0.5489999999999999,500,168,2,glorot_normal,50,triangle
189,0.9916598200798035,0.5218508839607239,0.9723993539810181,0.546201229095459,relu,1876,0.7547999999999998,500,2174,0,glorot_normal,1112,brick
331,1.0117369890213013,0.4925449788570404,0.9771660566329956,0.546201229095459,relu,3649,0.6175999999999999,500,168,2,glorot_normal,2115,brick
4,18.633285522460938,0.35218510031700134,1.2056697607040405,0.4517453908920288,relu,3649,0.7547999999999998,500,1702,4,he_normal,1643,brick
323,0.9823947548866272,0.5228791832923889,0.9638274312019348,0.5482546091079712,relu,3649,0.6175999999999999,500,2587,0,glorot_normal,1112,brick
9,1.0934991836547852,0.4390745460987091,1.0847221612930298,0.4517453908920288,relu,2467,0.7547999999999998,500,1702,4,glorot_normal,1643,funnel
24,0.9903988838195801,0.5131105184555054,0.9620242714881897,0.5379877090454102,relu,694,0.0198,500,168,2,he_normal,581,brick
8,3.0393295288085938,0.37583547830581665,1.0628902912139893,0.42094457149505615,relu,1876,0.5489999999999999,500,1702,4,he_normal,1112,brick
24,0.9990972280502319,0.5115681290626526,0.9610944390296936,0.5420944690704346,relu,497,0.30399999999999994,500,109,5,glorot_normal,1643,funnel
6,1.0608898401260376,0.46169665455818176,1.0801368951797485,0.4517453908920288,relu,1285,0.6175999999999999,500,2587,5,glorot_normal,2115,triangle
49,3.0421061515808105,0.3598971664905548,1.0403562784194946,0.4517453908920288,relu,497,0.7547999999999998,500,168,2,he_normal,581,brick
45,0.9979197382926941,0.5177378058433533,0.9598090648651123,0.5482546091079712,relu,694,0.7253999999999998,500,2174,2,glorot_normal,50,triangle
8,3.0824644565582275,0.4030848443508148,1.0917805433273315,0.5359342694282532,relu,694,0.7253999999999998,500,1702,2,he_normal,1643,triangle
32,0.9858309030532837,0.5203084945678711,0.9573834538459778,0.5503079891204834,relu,2467,0.0198,500,2174,2,glorot_normal,581,triangle
7,5.331226825714111,0.36246785521507263,1.0561716556549072,0.453798770904541,relu,497,0.6175999999999999,500,2587,5,he_normal,581,triangle
8,1.0753366947174072,0.4498714506626129,1.085023045539856,0.4517453908920288,relu,1876,0.7253999999999998,500,2587,4,glorot_normal,1643,funnel
12,0.9881091713905334,0.5110539793968201,0.9728209376335144,0.5400410890579224,relu,1876,0.0198,500,109,2,he_normal,2469,funnel
110,0.9965465068817139,0.5172236561775208,0.9599953889846802,0.5482546091079712,relu,694,0.30399999999999994,500,168,5,glorot_normal,2115,brick
4,3.9050185680389404,0.34138816595077515,1.462709903717041,0.4517453908920288,relu,1285,0.7253999999999998,500,168,2,he_normal,1112,triangle
333,1.02825129032135,0.4817480742931366,0.9881299734115601,0.546201229095459,relu,1876,0.5489999999999999,500,109,2,glorot_normal,50,brick
419,0.9890426397323608,0.519280195236206,0.9710584282875061,0.5523613691329956,relu,1285,0.0198,500,168,0,he_normal,2115,brick
4,6.023763179779053,0.39691516757011414,1.4619123935699463,0.4517453908920288,relu,1876,0.6175999999999999,500,1702,4,he_normal,581,triangle
13,1.0159387588500977,0.47609254717826843,0.9920390248298645,0.5174537897109985,relu,1285,0.0198,500,168,4,he_normal,2115,funnel
10,4.283683776855469,0.3516709506511688,1.045903205871582,0.47638604044914246,relu,694,0.6175999999999999,500,2587,5,he_normal,2115,funnel
27,1.338196873664856,0.4174807071685791,0.9562255144119263,0.5564681887626648,relu,694,0.7547999999999998,500,1702,0,he_normal,50,funnel
500,1.0147358179092407,0.49820050597190857,0.9927133321762085,0.5112936496734619,relu,2467,0.6077999999999999,500,109,0,glorot_normal,2469,brick
43,0.9815236926078796,0.5321336984634399,0.9674137830734253,0.5544148087501526,relu,497,0.0198,500,2587,0,he_normal,2469,triangle
134,1.0103057622909546,0.5038560628890991,0.9720593094825745,0.5379877090454102,relu,694,0.5489999999999999,500,168,2,glorot_normal,2115,brick
8,3.7348551750183105,0.36246785521507263,1.0531015396118164,0.47022587060928345,relu,1285,0.6077999999999999,500,1702,4,he_normal,1643,brick
4,17.093645095825195,0.3511568009853363,1.3299095630645752,0.3798767924308777,relu,1876,0.7547999999999998,500,2174,4,he_normal,1643,funnel
15,1.0582444667816162,0.46169665455818176,1.0678025484085083,0.4517453908920288,relu,1876,0.6077999999999999,500,2174,4,glorot_normal,581,triangle
100,1.0091760158538818,0.5059126019477844,0.9688069224357605,0.5441478490829468,relu,1876,0.5489999999999999,500,168,2,glorot_normal,1112,funnel
37,0.9920860528945923,0.5146529674530029,0.9614555239677429,0.5482546091079712,relu,694,0.7547999999999998,500,2174,2,glorot_normal,1643,funnel
484,1.0249159336090088,0.4951156675815582,0.9679085612297058,0.5503079891204834,relu,1285,0.6077999999999999,500,109,0,he_normal,1643,brick
25,8.947898864746094,0.34138816595077515,1.0681407451629639,0.4558521509170532,relu,694,0.7253999999999998,500,168,4,he_normal,1112,brick
49,0.9877757430076599,0.5146529674530029,0.956581711769104,0.5482546091079712,relu,694,0.2354,500,168,2,glorot_normal,1112,triangle
20,0.986236035823822,0.5177378058433533,0.9585994482040405,0.5482546091079712,relu,2467,0.0198,500,2587,5,glorot_normal,1643,triangle
5,1.053309440612793,0.4560411274433136,1.0531940460205078,0.42094457149505615,relu,694,0.0198,500,1702,4,he_normal,2115,funnel
5,1.0246635675430298,0.5002570748329163,0.9961220622062683,0.5236139893531799,relu,1876,0.0198,500,1702,2,he_normal,2115,triangle
7,1.998753547668457,0.37172237038612366,1.1228435039520264,0.5030800700187683,relu,1285,0.6077999999999999,500,2174,2,he_normal,2115,funnel
500,0.9961728453636169,0.5208226442337036,0.9785109758377075,0.533880889415741,relu,2467,0.2354,500,109,0,glorot_normal,581,brick
65,0.9948269724845886,0.5172236561775208,0.962222695350647,0.5400410890579224,relu,694,0.30399999999999994,500,168,4,glorot_normal,581,triangle
9,2.972867727279663,0.35835474729537964,1.0362406969070435,0.5236139893531799,relu,694,0.5489999999999999,500,1702,5,he_normal,1643,funnel
8,4.063147068023682,0.39125964045524597,1.244436502456665,0.4517453908920288,relu,1876,0.5489999999999999,500,1702,5,he_normal,2469,funnel
4,2.570218563079834,0.3938303291797638,1.5418018102645874,0.4517453908920288,relu,3649,0.6077999999999999,500,1702,2,he_normal,50,brick
85,0.9828475117683411,0.523907482624054,0.9645851850509644,0.546201229095459,relu,694,0.0198,500,2587,0,glorot_normal,581,funnel
17,0.9935286641120911,0.5187660455703735,0.9574570655822754,0.546201229095459,relu,497,0.6175999999999999,500,2587,2,glorot_normal,1112,funnel
10,1.060781717300415,0.4606683850288391,1.075158715248108,0.4517453908920288,relu,694,0.6077999999999999,500,1702,5,glorot_normal,581,funnel
4,4.4927473068237305,0.340874046087265,1.3430241346359253,0.4517453908920288,relu,3649,0.7547999999999998,500,1702,2,he_normal,50,triangle
7,4.109129905700684,0.36709511280059814,1.157945990562439,0.25462013483047485,relu,1876,0.5489999999999999,500,2587,5,he_normal,2115,brick
180,0.9857719540596008,0.5197943449020386,0.9653825759887695,0.5400410890579224,relu,2467,0.0198,500,109,4,he_normal,50,triangle
24,25.803071975708008,0.3444730043411255,1.0585190057754517,0.4517453908920288,relu,3649,0.7547999999999998,500,168,5,he_normal,2115,brick
90,7.854490756988525,0.33470436930656433,1.0638357400894165,0.441478431224823,relu,2467,0.7253999999999998,500,168,4,he_normal,1643,brick
261,1.0116584300994873,0.5105398297309875,0.9816424250602722,0.546201229095459,relu,2467,0.7253999999999998,500,168,2,glorot_normal,1112,triangle
69,1.0215086936950684,0.5002570748329163,0.9843229651451111,0.5503079891204834,relu,1285,0.7253999999999998,500,109,2,glorot_normal,2469,funnel
500,1.1123169660568237,0.4390745460987091,0.9821652173995972,0.5195071697235107,relu,2467,0.6175999999999999,500,109,0,he_normal,2469,triangle
126,1.0360342264175415,0.49974292516708374,0.9622820019721985,0.5544148087501526,relu,3649,0.30399999999999994,500,2174,0,he_normal,1643,funnel
500,1.001641869544983,0.5182519555091858,0.9805018305778503,0.5318275094032288,relu,3649,0.5489999999999999,500,168,0,glorot_normal,581,funnel
10,1.0584443807601929,0.46169665455818176,0.9798517823219299,0.5318275094032288,relu,497,0.30399999999999994,500,2587,4,he_normal,50,brick
10,0.9881473779678345,0.5151671171188354,0.9748711585998535,0.5318275094032288,relu,1285,0.0198,500,2174,2,he_normal,50,funnel
33,0.9825719594955444,0.5177378058433533,0.9559917449951172,0.5544148087501526,relu,3649,0.0198,500,109,4,glorot_normal,2469,funnel
4,4.830057621002197,0.37120822072029114,1.2162517309188843,0.4517453908920288,relu,1876,0.6175999999999999,500,109,4,he_normal,2115,triangle
10,3.7845096588134766,0.34807199239730835,1.021864414215088,0.5420944690704346,relu,694,0.6077999999999999,500,2587,5,he_normal,1643,brick
8,8.477737426757812,0.37994858622550964,1.0725101232528687,0.4271047115325928,relu,497,0.7253999999999998,500,1702,4,he_normal,2469,triangle
500,1.0090047121047974,0.5048843026161194,0.9838071465492249,0.5318275094032288,relu,3649,0.7253999999999998,500,168,0,glorot_normal,1112,triangle
25,0.9798499345779419,0.5264781713485718,0.9625477194786072,0.5523613691329956,relu,694,0.0198,500,109,2,glorot_normal,2469,triangle
107,0.9826380014419556,0.523907482624054,0.9637247920036316,0.546201229095459,relu,694,0.2354,500,2587,0,glorot_normal,1112,triangle
7,2.1329329013824463,0.4061696529388428,1.1303369998931885,0.5256673693656921,relu,1876,0.6077999999999999,500,2174,2,he_normal,50,brick
172,1.0331575870513916,0.4802056550979614,0.9845942854881287,0.5420944690704346,relu,2467,0.2354,500,168,5,he_normal,1112,brick
372,0.9813728928565979,0.5249357223510742,0.9637234210968018,0.546201229095459,relu,3649,0.7253999999999998,500,2587,0,glorot_normal,2469,brick
16,0.9812144041061401,0.5233933329582214,0.9587056636810303,0.5482546091079712,relu,694,0.0198,500,2174,2,glorot_normal,1112,funnel
364,0.9806458353996277,0.5264781713485718,0.9638183116912842,0.546201229095459,relu,3649,0.7547999999999998,500,2587,0,glorot_normal,50,funnel
84,1.8576297760009766,0.3665809631347656,1.0660885572433472,0.42915812134742737,relu,3649,0.6175999999999999,500,109,2,he_normal,50,brick
31,0.9824674129486084,0.5203084945678711,0.9597811698913574,0.5544148087501526,relu,1285,0.0198,500,109,2,glorot_normal,2469,triangle
91,0.9965834617614746,0.527506411075592,0.9822586178779602,0.5297741293907166,relu,1876,0.2354,500,2174,0,glorot_normal,1112,brick
13,1.2319059371948242,0.4750642776489258,1.0155243873596191,0.546201229095459,relu,2467,0.30399999999999994,500,2174,4,he_normal,1112,triangle
12,9.715484619140625,0.36143958568573,1.0408366918563843,0.45790553092956543,relu,497,0.7547999999999998,500,2587,4,he_normal,2115,triangle
78,0.9934139847755432,0.519280195236206,0.9624885320663452,0.5420944690704346,relu,1876,0.7253999999999998,500,1702,2,glorot_normal,2469,funnel
6,1.2125380039215088,0.46323907375335693,1.0547661781311035,0.5605749487876892,relu,1876,0.2354,500,2587,2,he_normal,2115,funnel
106,1.15225088596344,0.4580976963043213,0.9623090028762817,0.5523613691329956,relu,2467,0.6175999999999999,500,1702,0,he_normal,1643,triangle
277,1.035416603088379,0.4884318709373474,0.9695528745651245,0.5441478490829468,relu,497,0.30399999999999994,500,168,0,he_normal,50,triangle
28,0.9850626587867737,0.5197943449020386,0.9598949551582336,0.5420944690704346,relu,1285,0.30399999999999994,500,2174,5,glorot_normal,1643,brick
10,1.1719003915786743,0.4514138698577881,0.9672660827636719,0.5359342694282532,relu,497,0.30399999999999994,500,168,4,he_normal,1643,funnel
5,3.620673894882202,0.353213369846344,1.320836067199707,0.4517453908920288,relu,1876,0.5489999999999999,500,109,4,he_normal,1112,triangle
20,10.83400821685791,0.36503857374191284,1.0359539985656738,0.47843942046165466,relu,2467,0.7547999999999998,500,2174,4,he_normal,2469,brick
132,0.9884440302848816,0.5259640216827393,0.9746792316436768,0.546201229095459,relu,1876,0.0198,500,1702,0,glorot_normal,1643,funnel
13,6.072730541229248,0.357326477766037,1.053638219833374,0.4517453908920288,relu,694,0.6175999999999999,500,168,5,he_normal,2469,brick
9,1.1072907447814941,0.43598970770835876,0.9656882882118225,0.5441478490829468,relu,497,0.30399999999999994,500,2587,2,he_normal,1643,brick
386,0.9846271872520447,0.5223650336265564,0.9637451171875,0.5482546091079712,relu,3649,0.7253999999999998,500,2174,0,glorot_normal,581,funnel
14,3.819801092147827,0.38406169414520264,0.9814174771308899,0.5482546091079712,relu,3649,0.7547999999999998,500,2174,2,he_normal,1643,triangle
35,0.9897269010543823,0.5151671171188354,0.9573366641998291,0.5503079891204834,relu,1285,0.7253999999999998,500,2174,2,glorot_normal,2115,brick
101,1.0174791812896729,0.5048843026161194,0.9793119430541992,0.5400410890579224,relu,2467,0.6175999999999999,500,2174,4,glorot_normal,50,funnel
14,0.9949073195457458,0.5059126019477844,0.9598214030265808,0.5482546091079712,relu,1876,0.0198,500,1702,4,glorot_normal,1643,brick
39,1.2543308734893799,0.44164523482322693,0.9706781506538391,0.5503079891204834,relu,694,0.7253999999999998,500,2174,0,he_normal,2469,brick
434,0.9840981960296631,0.523907482624054,0.9668237566947937,0.546201229095459,relu,1285,0.2354,500,168,0,glorot_normal,2115,triangle
11,1.1919282674789429,0.38046273589134216,1.0905014276504517,0.4517453908920288,relu,694,0.7547999999999998,500,109,4,glorot_normal,581,triangle
9,1.0719131231307983,0.4750642776489258,0.9772837162017822,0.546201229095459,relu,497,0.30399999999999994,500,2587,4,he_normal,2115,triangle
33,0.9939567446708679,0.5156812071800232,0.9639605283737183,0.5503079891204834,relu,497,0.6077999999999999,500,2587,4,glorot_normal,581,funnel
