round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
19,2.1578245162963867,0.3578406274318695,1.1593886613845825,0.435318261384964,relu,3649,0.5489999999999999,500,109,2,he_normal,1112,brick
275,1.032432198524475,0.4555269777774811,1.0432064533233643,0.4435318410396576,relu,1285,0.6175999999999999,500,168,4,glorot_normal,50,brick
7,1.7924715280532837,0.3958868980407715,1.0524686574935913,0.5256673693656921,relu,3649,0.5489999999999999,500,2174,2,he_normal,2115,brick
14,0.9855092167854309,0.5228791832923889,0.9759812355041504,0.5379877090454102,relu,694,0.30399999999999994,500,2587,2,glorot_normal,50,brick
83,0.9904808402061462,0.5223650336265564,0.9738001227378845,0.533880889415741,relu,2467,0.5489999999999999,500,2174,4,glorot_normal,1643,brick
82,0.993131160736084,0.5172236561775208,0.9741427302360535,0.5318275094032288,relu,3649,0.5489999999999999,500,2587,4,glorot_normal,581,funnel
10,1.1117531061172485,0.4709511697292328,0.9932236671447754,0.5256673693656921,relu,1285,0.2354,500,1702,5,he_normal,50,triangle
67,0.9989272356033325,0.5089974403381348,0.9817286133766174,0.5318275094032288,relu,1876,0.7547999999999998,500,1702,2,glorot_normal,2469,funnel
4,17.893964767456055,0.3578406274318695,1.3937209844589233,0.3244353234767914,relu,3649,0.7547999999999998,500,1702,4,he_normal,2115,funnel
500,1.0250452756881714,0.5048843026161194,0.9989268183708191,0.533880889415741,relu,2467,0.6175999999999999,500,109,2,glorot_normal,2469,brick
6,1.0538865327835083,0.4580976963043213,1.0720148086547852,0.4435318410396576,relu,694,0.5489999999999999,500,2174,5,glorot_normal,2115,funnel
11,3.0784101486206055,0.32647815346717834,1.0959665775299072,0.4004106819629669,relu,1876,0.5489999999999999,500,2587,4,he_normal,50,brick
135,1.0184985399246216,0.5033419132232666,0.9868186116218567,0.5256673693656921,relu,3649,0.7547999999999998,500,2174,2,glorot_normal,50,funnel
56,1.001132607460022,0.5167095065116882,0.9828463792800903,0.5256673693656921,relu,1876,0.30399999999999994,500,109,2,glorot_normal,2469,triangle
8,2.126347064971924,0.43598970770835876,1.1824827194213867,0.5154004096984863,relu,1876,0.6175999999999999,500,2174,2,he_normal,2469,brick
125,1.1318631172180176,0.38046273589134216,1.0785224437713623,0.4435318410396576,relu,1876,0.7547999999999998,500,109,2,glorot_normal,2115,brick
155,0.9917219281196594,0.5218508839607239,0.9746360778808594,0.5359342694282532,relu,694,0.30399999999999994,500,168,2,glorot_normal,50,brick
23,1.0963536500930786,0.42107969522476196,1.086828351020813,0.4435318410396576,relu,2467,0.6175999999999999,500,109,5,glorot_normal,581,triangle
58,1.1014964580535889,0.40102827548980713,1.0700360536575317,0.4435318410396576,relu,1876,0.7547999999999998,500,109,2,glorot_normal,581,triangle
8,1.0887507200241089,0.4406169652938843,1.0870437622070312,0.4435318410396576,relu,1285,0.7547999999999998,500,1702,4,glorot_normal,1112,triangle
15,1.0718474388122559,0.45758354663848877,1.0793960094451904,0.4435318410396576,relu,1876,0.6175999999999999,500,1702,5,glorot_normal,1112,funnel
9,1.0939892530441284,0.4539845883846283,1.085586428642273,0.4435318410396576,relu,3649,0.7547999999999998,500,2587,4,glorot_normal,2115,triangle
13,2.5290768146514893,0.3958868980407715,1.0250780582427979,0.4517453908920288,relu,3649,0.5489999999999999,500,1702,4,he_normal,1643,triangle
6,1.1265043020248413,0.4257069528102875,1.0917632579803467,0.4435318410396576,relu,3649,0.7547999999999998,500,2587,5,glorot_normal,2469,brick
4,4.755633354187012,0.34807199239730835,1.9068726301193237,0.4435318410396576,relu,1876,0.7547999999999998,500,1702,2,he_normal,581,triangle
10,1.2078496217727661,0.38457584381103516,1.0894414186477661,0.4332648813724518,relu,3649,0.2354,500,168,4,he_normal,2469,triangle
7,1.229537010192871,0.3835475444793701,1.046265959739685,0.47433266043663025,relu,1876,0.2354,500,1702,5,he_normal,1112,funnel
8,1.1685333251953125,0.43598970770835876,0.9815714359283447,0.5523613691329956,relu,2467,0.2354,500,168,2,he_normal,2469,triangle
82,1.0087107419967651,0.5079691410064697,0.9800378680229187,0.5379877090454102,relu,3649,0.6175999999999999,500,1702,2,glorot_normal,50,funnel
25,0.9970207810401917,0.5048843026161194,0.9875977635383606,0.5174537897109985,relu,2467,0.30399999999999994,500,2587,4,glorot_normal,1112,triangle
10,6.201808929443359,0.3665809631347656,1.048920750617981,0.47022587060928345,relu,3649,0.6175999999999999,500,1702,5,he_normal,581,brick
4,35.114498138427734,0.36709511280059814,1.4219251871109009,0.2854209542274475,relu,2467,0.7547999999999998,500,2587,5,he_normal,50,triangle
6,1.0834894180297852,0.44627249240875244,1.0860403776168823,0.4435318410396576,relu,1285,0.7547999999999998,500,2174,4,glorot_normal,2115,brick
7,6.529236793518066,0.32647815346717834,1.0532301664352417,0.4599589407444,relu,1285,0.6175999999999999,500,2587,5,he_normal,1643,brick
500,1.085314154624939,0.4323907494544983,1.080385684967041,0.4435318410396576,relu,3649,0.7547999999999998,500,168,5,glorot_normal,2115,brick
15,5.73197078704834,0.3465295732021332,1.0434939861297607,0.447638601064682,relu,1876,0.6175999999999999,500,2587,5,he_normal,2469,triangle
186,0.9948889017105103,0.5208226442337036,0.9849272966384888,0.5236139893531799,relu,1876,0.2354,500,168,2,glorot_normal,50,funnel
11,1.3960574865341187,0.41388174891471863,0.9892668724060059,0.5359342694282532,relu,694,0.5489999999999999,500,1702,2,he_normal,581,funnel
8,4.361386299133301,0.3660668432712555,1.0600239038467407,0.47638604044914246,relu,2467,0.7547999999999998,500,109,2,he_normal,2469,funnel
8,1.5875422954559326,0.35064268112182617,1.0431015491485596,0.4866529703140259,relu,3649,0.30399999999999994,500,1702,4,he_normal,2115,triangle
5,1.273033857345581,0.3701799511909485,1.0437275171279907,0.4928131401538849,relu,3649,0.30399999999999994,500,168,2,he_normal,1112,triangle
21,0.9864884614944458,0.5182519555091858,0.9749941825866699,0.533880889415741,relu,1285,0.2354,500,1702,2,glorot_normal,2115,funnel
13,1.0578867197036743,0.4580976963043213,1.072669506072998,0.4435318410396576,relu,3649,0.5489999999999999,500,1702,5,glorot_normal,1112,triangle
74,4.615868091583252,0.3336760997772217,1.0820775032043457,0.4496919810771942,relu,1285,0.6175999999999999,500,109,5,he_normal,50,triangle
4,6.107455730438232,0.39125964045524597,1.3967920541763306,0.4435318410396576,relu,3649,0.6175999999999999,500,1702,4,he_normal,581,triangle
12,1.063077449798584,0.46992287039756775,0.9844755530357361,0.5236139893531799,relu,694,0.30399999999999994,500,2587,4,he_normal,581,triangle
33,0.9864668250083923,0.5208226442337036,0.9735778570175171,0.5379877090454102,relu,2467,0.2354,500,2174,2,glorot_normal,2469,brick
9,2.221015691757202,0.3835475444793701,0.9910975098609924,0.5092402696609497,relu,1285,0.5489999999999999,500,2587,4,he_normal,2115,funnel
7,1.7721487283706665,0.4329048991203308,1.008557677268982,0.5174537897109985,relu,694,0.6175999999999999,500,2587,2,he_normal,1112,funnel
12,2.479717969894409,0.3943444788455963,1.0555901527404785,0.4599589407444,relu,3649,0.5489999999999999,500,2587,4,he_normal,581,brick
114,8.861997604370117,0.3444730043411255,1.0617481470108032,0.4866529703140259,relu,3649,0.7547999999999998,500,109,4,he_normal,50,triangle
8,1.1076881885528564,0.4544987082481384,0.990424633026123,0.4989733099937439,relu,694,0.30399999999999994,500,2174,4,he_normal,1643,brick
11,1.0821592807769775,0.4673521816730499,0.98234623670578,0.5359342694282532,relu,694,0.30399999999999994,500,2174,2,he_normal,581,triangle
46,1.0002825260162354,0.519280195236206,0.9778072834014893,0.5277207493782043,relu,1285,0.6175999999999999,500,2174,4,glorot_normal,2115,brick
6,3.0324153900146484,0.3640102744102478,1.061545968055725,0.5236139893531799,relu,1285,0.5489999999999999,500,2174,5,he_normal,50,funnel
14,5.236276626586914,0.35424163937568665,1.0999261140823364,0.4312115013599396,relu,1285,0.7547999999999998,500,168,2,he_normal,50,triangle
41,0.9873327016830444,0.5218508839607239,0.9743493795394897,0.5318275094032288,relu,694,0.5489999999999999,500,2587,5,glorot_normal,1112,brick
109,0.998215913772583,0.5208226442337036,0.9770416617393494,0.5256673693656921,relu,3649,0.7547999999999998,500,2174,2,glorot_normal,50,triangle
23,0.9996809959411621,0.5125964283943176,0.9883694052696228,0.5256673693656921,relu,1876,0.30399999999999994,500,2174,5,glorot_normal,1112,brick
25,0.9941174387931824,0.5069409012794495,0.9859083294868469,0.5154004096984863,relu,2467,0.2354,500,2587,4,glorot_normal,581,triangle
168,1.004834771156311,0.5095115900039673,0.9795523285865784,0.533880889415741,relu,3649,0.6175999999999999,500,109,2,glorot_normal,1643,triangle
6,2.5660972595214844,0.3814910054206848,1.1203701496124268,0.4517453908920288,relu,3649,0.6175999999999999,500,109,2,he_normal,1112,funnel
10,3.9816575050354004,0.3557840585708618,1.0580589771270752,0.4969199299812317,relu,1876,0.5489999999999999,500,1702,5,he_normal,1112,brick
30,0.9921352863311768,0.5187660455703735,0.974949061870575,0.5297741293907166,relu,2467,0.30399999999999994,500,1702,2,glorot_normal,1643,funnel
12,3.9142563343048096,0.3850899636745453,1.0379729270935059,0.4887063801288605,relu,1876,0.7547999999999998,500,2587,2,he_normal,1643,triangle
8,4.976226806640625,0.3362467885017395,1.0064849853515625,0.47843942046165466,relu,2467,0.6175999999999999,500,2174,4,he_normal,2469,funnel
11,3.111736536026001,0.35886889696121216,1.0531585216522217,0.46817249059677124,relu,2467,0.5489999999999999,500,2174,5,he_normal,581,funnel
18,0.9850477576255798,0.5213367342948914,0.974933385848999,0.5359342694282532,relu,694,0.30399999999999994,500,1702,2,glorot_normal,1112,brick
10,2.89876127243042,0.3403598964214325,1.0402573347091675,0.46817249059677124,relu,1876,0.5489999999999999,500,2587,4,he_normal,2115,brick
6,1.568092942237854,0.3388174772262573,1.0576727390289307,0.441478431224823,relu,1285,0.30399999999999994,500,109,4,he_normal,50,brick
131,1.0144754648208618,0.5053984522819519,0.9992128014564514,0.5256673693656921,relu,1285,0.7547999999999998,500,168,2,glorot_normal,1643,triangle
25,1.0039608478546143,0.4904884397983551,0.992359459400177,0.5154004096984863,relu,1876,0.30399999999999994,500,2587,5,glorot_normal,1112,triangle
14,1.1719081401824951,0.41645243763923645,1.0204384326934814,0.48254621028900146,relu,3649,0.30399999999999994,500,1702,5,he_normal,50,brick
16,3.200136661529541,0.3578406274318695,1.0193849802017212,0.5112936496734619,relu,2467,0.6175999999999999,500,2587,4,he_normal,1643,funnel
33,0.9870389103889465,0.5208226442337036,0.9739853739738464,0.5379877090454102,relu,2467,0.2354,500,2587,2,glorot_normal,1112,triangle
6,1.1023154258728027,0.4159383177757263,1.094133734703064,0.4435318410396576,relu,2467,0.7547999999999998,500,2587,5,glorot_normal,581,brick
4,4.286684513092041,0.3552699089050293,1.4734609127044678,0.2874743342399597,relu,1285,0.7547999999999998,500,1702,2,he_normal,581,brick
13,1.154988169670105,0.4565552771091461,0.9988146424293518,0.5277207493782043,relu,1876,0.30399999999999994,500,109,2,he_normal,1643,triangle
53,1.000620722770691,0.5125964283943176,0.9834115505218506,0.5256673693656921,relu,1876,0.2354,500,168,5,glorot_normal,581,funnel
11,1.381928563117981,0.4370180070400238,1.0331670045852661,0.5195071697235107,relu,2467,0.30399999999999994,500,1702,5,he_normal,2469,brick
45,0.9986187815666199,0.5218508839607239,0.9761996269226074,0.5297741293907166,relu,2467,0.30399999999999994,500,2174,4,glorot_normal,50,funnel
48,0.9865351319313049,0.5218508839607239,0.9753628373146057,0.5277207493782043,relu,1285,0.30399999999999994,500,1702,5,glorot_normal,50,triangle
4,32.853782653808594,0.35218510031700134,1.1260098218917847,0.4599589407444,relu,1876,0.7547999999999998,500,2174,5,he_normal,1112,funnel
11,1.1786659955978394,0.3964010179042816,1.0935859680175781,0.4435318410396576,relu,3649,0.7547999999999998,500,168,5,glorot_normal,2469,triangle
5,1.0604581832885742,0.45758354663848877,1.0837241411209106,0.4435318410396576,relu,694,0.6175999999999999,500,2587,5,glorot_normal,1643,brick
14,1.069132685661316,0.45295628905296326,1.072131872177124,0.4435318410396576,relu,1285,0.5489999999999999,500,109,5,glorot_normal,2115,triangle
11,1.3775756359100342,0.4493573307991028,1.1521799564361572,0.447638601064682,relu,2467,0.30399999999999994,500,2174,4,he_normal,2469,triangle
8,1.18466055393219,0.4277634918689728,1.0137197971343994,0.47433266043663025,relu,694,0.30399999999999994,500,109,5,he_normal,2115,triangle
47,1.0023841857910156,0.5223650336265564,0.9752711057662964,0.5359342694282532,relu,2467,0.30399999999999994,500,109,4,glorot_normal,2115,funnel
372,1.0052275657653809,0.5197943449020386,0.9817572832107544,0.5297741293907166,relu,3649,0.30399999999999994,500,109,4,glorot_normal,50,triangle
51,1.1405107975006104,0.3938303291797638,1.0839359760284424,0.4435318410396576,relu,694,0.7547999999999998,500,109,2,glorot_normal,50,funnel
12,4.6034722328186035,0.353213369846344,1.0598835945129395,0.47022587060928345,relu,1285,0.6175999999999999,500,2174,5,he_normal,2115,triangle
8,1.1942986249923706,0.4663239121437073,0.9889655709266663,0.5318275094032288,relu,1285,0.30399999999999994,500,2174,4,he_normal,581,funnel
140,0.9940231442451477,0.5167095065116882,0.9789696931838989,0.5400410890579224,relu,694,0.2354,500,168,2,glorot_normal,50,funnel
88,1.262011170387268,0.34395885467529297,1.0899221897125244,0.4435318410396576,relu,2467,0.7547999999999998,500,109,4,glorot_normal,2469,brick
30,0.9944205284118652,0.5197943449020386,0.9787920117378235,0.5318275094032288,relu,1876,0.30399999999999994,500,1702,5,glorot_normal,2115,triangle
7,1.0558712482452393,0.4586118161678314,1.0715692043304443,0.4435318410396576,relu,1285,0.6175999999999999,500,2587,4,glorot_normal,1112,brick
11,4.104971885681152,0.4030848443508148,1.0141973495483398,0.4496919810771942,relu,2467,0.6175999999999999,500,2587,4,he_normal,2469,brick
24,0.9896669387817383,0.5208226442337036,0.9745076894760132,0.5256673693656921,relu,3649,0.30399999999999994,500,2174,2,glorot_normal,1112,brick
4,6.151066303253174,0.3383033275604248,1.1008387804031372,0.4435318410396576,relu,2467,0.6175999999999999,500,168,4,he_normal,50,triangle
291,1.0145939588546753,0.5069409012794495,1.0106611251831055,0.5236139893531799,relu,3649,0.7547999999999998,500,109,2,glorot_normal,1643,triangle
14,0.9864230155944824,0.5223650336265564,0.9763181209564209,0.5297741293907166,relu,694,0.2354,500,2174,2,glorot_normal,2115,funnel
70,1.007470726966858,0.5125964283943176,0.9802291393280029,0.5256673693656921,relu,2467,0.5489999999999999,500,168,4,glorot_normal,2469,triangle
16,1.0928897857666016,0.43393316864967346,1.087985634803772,0.4435318410396576,relu,1876,0.7547999999999998,500,1702,4,glorot_normal,50,triangle
10,1.4352178573608398,0.48329049348831177,1.2178618907928467,0.4969199299812317,relu,2467,0.30399999999999994,500,2587,2,he_normal,2115,triangle
111,1.11394202709198,0.42056554555892944,1.0551915168762207,0.4435318410396576,relu,1876,0.30399999999999994,500,168,4,he_normal,50,triangle
6,3.8175952434539795,0.39280205965042114,1.2345377206802368,0.5133470296859741,relu,694,0.7547999999999998,500,2587,2,he_normal,581,brick
9,1.2860609292984009,0.370694100856781,1.1058051586151123,0.3223819434642792,relu,2467,0.30399999999999994,500,168,2,he_normal,581,triangle
18,0.9888914227485657,0.5223650336265564,0.974269449710846,0.5256673693656921,relu,694,0.30399999999999994,500,2174,2,glorot_normal,581,funnel
8,2.3370742797851562,0.3727506399154663,1.011204719543457,0.5318275094032288,relu,2467,0.6175999999999999,500,1702,2,he_normal,2469,funnel
4,5.750853061676025,0.36298200488090515,1.2854242324829102,0.4435318410396576,relu,1876,0.5489999999999999,500,168,5,he_normal,581,funnel
24,4.029933929443359,0.3511568009853363,1.0642952919006348,0.4455852210521698,relu,1285,0.6175999999999999,500,109,4,he_normal,1112,triangle
88,0.986682653427124,0.5203084945678711,0.9787206649780273,0.5318275094032288,relu,694,0.2354,500,109,2,glorot_normal,581,funnel
45,0.9861963987350464,0.5213367342948914,0.9748003482818604,0.5277207493782043,relu,1285,0.2354,500,168,4,glorot_normal,2115,triangle
16,1.1319361925125122,0.42982006072998047,0.9852159023284912,0.5420944690704346,relu,1285,0.30399999999999994,500,1702,4,he_normal,50,triangle
35,1.0107808113098145,0.4622108042240143,1.0240509510040283,0.5277207493782043,relu,1285,0.5489999999999999,500,2174,5,glorot_normal,50,triangle
10,3.821763038635254,0.408740371465683,1.0459994077682495,0.5195071697235107,relu,3649,0.5489999999999999,500,2174,5,he_normal,2469,funnel
271,1.0311506986618042,0.4580976963043213,1.0555628538131714,0.5318275094032288,relu,3649,0.5489999999999999,500,168,5,glorot_normal,2469,brick
11,1.4386974573135376,0.40565553307533264,1.059348464012146,0.4435318410396576,relu,1876,0.30399999999999994,500,168,4,he_normal,1112,funnel
10,2.2914321422576904,0.37120822072029114,1.0200045108795166,0.48459959030151367,relu,1285,0.5489999999999999,500,1702,4,he_normal,1643,brick
15,20.97206687927246,0.3465295732021332,1.0830650329589844,0.42299795150756836,relu,1285,0.7547999999999998,500,2587,5,he_normal,1112,triangle
29,0.9913762211799622,0.5146529674530029,0.9762622117996216,0.5277207493782043,relu,2467,0.30399999999999994,500,1702,2,glorot_normal,1643,brick
16,0.9851686954498291,0.523907482624054,0.9760512709617615,0.5359342694282532,relu,694,0.30399999999999994,500,1702,2,glorot_normal,2469,funnel
7,1.4200774431228638,0.45758354663848877,1.060337781906128,0.4517453908920288,relu,1876,0.2354,500,2174,4,he_normal,50,brick
13,6.228769779205322,0.33727505803108215,1.039844036102295,0.47227925062179565,relu,2467,0.6175999999999999,500,1702,5,he_normal,581,triangle
4,1.3526833057403564,0.3105398416519165,1.1548030376434326,0.3203285336494446,relu,694,0.2354,500,2587,5,he_normal,2469,triangle
4,4.412657260894775,0.36143958568573,1.3883577585220337,0.2689938545227051,relu,1285,0.7547999999999998,500,168,2,he_normal,2115,triangle
16,1.05316960811615,0.4580976963043213,1.0667210817337036,0.4435318410396576,relu,3649,0.6175999999999999,500,2587,4,glorot_normal,50,triangle
23,1.747623324394226,0.3619537353515625,1.0350772142410278,0.4435318410396576,relu,2467,0.5489999999999999,500,168,2,he_normal,1112,brick
71,1.0007975101470947,0.5172236561775208,0.9760869741439819,0.5256673693656921,relu,3649,0.7547999999999998,500,1702,2,glorot_normal,2115,funnel
12,12.501497268676758,0.336760938167572,1.0774188041687012,0.441478431224823,relu,1876,0.7547999999999998,500,2174,4,he_normal,50,funnel
4,34.6275520324707,0.35064268112182617,1.2704296112060547,0.29774126410484314,relu,3649,0.7547999999999998,500,1702,5,he_normal,2115,brick
63,1.0215997695922852,0.4586118161678314,1.0234525203704834,0.5277207493782043,relu,1876,0.6175999999999999,500,2174,4,glorot_normal,50,triangle
41,1.0035160779953003,0.49974292516708374,0.9768992066383362,0.5318275094032288,relu,1285,0.7547999999999998,500,2174,2,glorot_normal,2115,brick
28,1.5099810361862183,0.4113110601902008,0.9803165197372437,0.5318275094032288,relu,1876,0.5489999999999999,500,109,2,he_normal,1643,triangle
4,1.1805728673934937,0.4560411274433136,1.0006836652755737,0.521560549736023,relu,694,0.30399999999999994,500,1702,2,he_normal,581,triangle
12,1.2011654376983643,0.44678664207458496,0.9907081723213196,0.5195071697235107,relu,694,0.30399999999999994,500,168,4,he_normal,1643,funnel
46,0.9927845001220703,0.5161953568458557,0.9741707444190979,0.5359342694282532,relu,694,0.5489999999999999,500,1702,4,glorot_normal,1112,brick
7,1.9533966779708862,0.41850900650024414,1.0455189943313599,0.4887063801288605,relu,694,0.6175999999999999,500,1702,2,he_normal,2469,brick
17,0.9858894348144531,0.5213367342948914,0.9746254682540894,0.5379877090454102,relu,1285,0.2354,500,2587,2,glorot_normal,2469,triangle
5,1.0668623447418213,0.4514138698577881,1.0811491012573242,0.4435318410396576,relu,694,0.6175999999999999,500,168,4,glorot_normal,2469,funnel
13,3.442796230316162,0.39125964045524597,1.0521538257598877,0.4887063801288605,relu,3649,0.7547999999999998,500,2587,2,he_normal,1643,funnel
7,3.404682159423828,0.37994858622550964,1.017928123474121,0.47022587060928345,relu,3649,0.7547999999999998,500,2174,2,he_normal,50,funnel
14,6.075916767120361,0.35681232810020447,1.0418096780776978,0.4455852210521698,relu,1876,0.6175999999999999,500,2174,5,he_normal,1643,funnel
78,0.997766375541687,0.5053984522819519,0.9787375926971436,0.533880889415741,relu,3649,0.7547999999999998,500,1702,2,glorot_normal,1643,funnel
58,19.546648025512695,0.37789201736450195,1.068589448928833,0.447638601064682,relu,1876,0.7547999999999998,500,109,5,he_normal,581,triangle
8,1.7814022302627563,0.3341902196407318,1.048052191734314,0.48049280047416687,relu,2467,0.30399999999999994,500,2587,5,he_normal,1112,triangle
12,1.060340404510498,0.4755783975124359,0.9875683188438416,0.5195071697235107,relu,694,0.2354,500,1702,4,he_normal,2469,brick
13,2.9377739429473877,0.36092543601989746,1.0574785470962524,0.47843942046165466,relu,694,0.6175999999999999,500,1702,4,he_normal,581,triangle
7,4.90353536605835,0.3686375319957733,1.0643274784088135,0.4435318410396576,relu,1285,0.5489999999999999,500,168,5,he_normal,1643,funnel
8,1.0636186599731445,0.4580976963043213,1.0817323923110962,0.4435318410396576,relu,3649,0.6175999999999999,500,2587,5,glorot_normal,1643,brick
30,1.055233359336853,0.45758354663848877,1.0765200853347778,0.4435318410396576,relu,1876,0.6175999999999999,500,2174,5,glorot_normal,581,triangle
167,1.0217701196670532,0.4622108042240143,1.0055404901504517,0.5092402696609497,relu,1876,0.30399999999999994,500,109,5,glorot_normal,50,brick
10,3.378023624420166,0.3938303291797638,1.0540688037872314,0.5236139893531799,relu,694,0.7547999999999998,500,2174,2,he_normal,1112,triangle
6,1.3031080961227417,0.40976864099502563,1.0136760473251343,0.5297741293907166,relu,2467,0.30399999999999994,500,1702,2,he_normal,2469,brick
10,1.1734591722488403,0.4092544913291931,1.0029714107513428,0.5133470296859741,relu,1876,0.2354,500,1702,5,he_normal,581,triangle
58,0.9863174557685852,0.5208226442337036,0.9746707081794739,0.5277207493782043,relu,3649,0.5489999999999999,500,2587,2,glorot_normal,50,triangle
24,0.987962543964386,0.5187660455703735,0.9749672412872314,0.5256673693656921,relu,694,0.6175999999999999,500,2174,2,glorot_normal,50,brick
30,0.9906773567199707,0.5177378058433533,0.9761028289794922,0.5400410890579224,relu,694,0.2354,500,168,2,glorot_normal,1643,funnel
6,1.0660741329193115,0.4580976963043213,1.0828062295913696,0.4435318410396576,relu,694,0.6175999999999999,500,1702,5,glorot_normal,50,brick
20,0.986926257610321,0.5167095065116882,0.9756711721420288,0.5297741293907166,relu,1285,0.2354,500,2174,2,glorot_normal,1643,triangle
24,1.0693552494049072,0.4714652895927429,0.9838327765464783,0.5297741293907166,relu,1285,0.2354,500,109,2,he_normal,2469,funnel
5,14.991512298583984,0.3511568009853363,1.0875505208969116,0.441478431224823,relu,3649,0.7547999999999998,500,168,4,he_normal,50,triangle
16,1.3634947538375854,0.4221079647541046,0.9924825429916382,0.4969199299812317,relu,1285,0.5489999999999999,500,2587,2,he_normal,2115,funnel
