round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
7,1.0754820108413696,0.4555269777774811,1.0954922437667847,0.47843942046165466,relu,3649,0.6175999999999999,500,1702,9,glorot_normal,699,brick
11,1.0033912658691406,0.5048843026161194,0.9860593676567078,0.5010266900062561,relu,694,0.15699999999999995,500,2823,2,he_normal,699,brick
4,23.303373336791992,0.37120822072029114,1.115014910697937,0.47843942046165466,relu,2467,0.7253999999999998,500,109,5,he_normal,1643,funnel
11,1.0684130191802979,0.48277634382247925,0.98263019323349,0.5030800700187683,relu,694,0.30399999999999994,500,2823,2,he_normal,1938,triangle
4,1.2608391046524048,0.3984575867652893,1.0983723402023315,0.2813141644001007,relu,1876,0.7253999999999998,500,2823,9,glorot_normal,1938,funnel
5,31.195205688476562,0.3640102744102478,1.2143418788909912,0.47843942046165466,relu,497,0.7547999999999998,500,168,5,he_normal,581,funnel
10,0.9810767769813538,0.5233933329582214,0.9810267090797424,0.5195071697235107,relu,1088,0.30399999999999994,500,2174,4,uniform,1938,brick
5,3.519061326980591,0.3722364902496338,1.201971173286438,0.47843942046165466,relu,1088,0.7253999999999998,500,168,2,he_normal,1112,funnel
11,0.9838537573814392,0.5095115900039673,0.9745761156082153,0.5195071697235107,relu,694,0.2354,500,876,4,uniform,2469,funnel
274,0.9738805890083313,0.5300770998001099,0.9635105133056641,0.5379877090454102,relu,2270,0.4705999999999999,500,2174,0,glorot_normal,640,triangle
5,3.3610458374023438,0.3897172212600708,1.0973848104476929,0.47843942046165466,relu,1088,0.7547999999999998,500,1584,9,uniform,2469,brick
64,1.0182125568389893,0.4946015477180481,0.9963970184326172,0.5277207493782043,relu,1876,0.7547999999999998,500,1584,2,uniform,1407,triangle
6,1.7807835340499878,0.45912596583366394,1.2531179189682007,0.5318275094032288,relu,2467,0.15699999999999995,500,2174,4,he_normal,1938,triangle
9,1.0966445207595825,0.43598970770835876,1.0837092399597168,0.47843942046165466,relu,3649,0.7547999999999998,500,1702,4,glorot_normal,1938,triangle
32,0.9730833768844604,0.527506411075592,0.9653253555297852,0.5318275094032288,relu,1285,0.0198,500,109,5,glorot_normal,1112,funnel
18,0.9961016774177551,0.5259640216827393,0.9762693643569946,0.5318275094032288,relu,694,0.15699999999999995,500,463,9,glorot_normal,1407,funnel
38,0.985261082649231,0.5172236561775208,0.9687308073043823,0.5112936496734619,relu,2467,0.4705999999999999,500,1584,4,glorot_normal,581,brick
111,1.0164434909820557,0.5089974403381348,0.9757531881332397,0.5236139893531799,relu,694,0.7253999999999998,500,876,2,glorot_normal,50,funnel
500,1.1530566215515137,0.43341901898384094,0.9908161759376526,0.521560549736023,relu,1876,0.6077999999999999,500,109,0,he_normal,1938,funnel
263,1.0125579833984375,0.5079691410064697,0.9723706841468811,0.5277207493782043,relu,1088,0.5489999999999999,500,168,2,glorot_normal,50,triangle
95,1.0357015132904053,0.4555269777774811,1.0028940439224243,0.47843942046165466,relu,497,0.7547999999999998,500,109,4,uniform,1938,brick
37,4.954154968261719,0.357326477766037,1.0817512273788452,0.441478431224823,relu,3649,0.6077999999999999,500,168,5,he_normal,2469,brick
10,2.3756871223449707,0.41028279066085815,0.9945187568664551,0.5236139893531799,relu,2467,0.4705999999999999,500,1584,5,he_normal,2115,triangle
390,0.9770668148994446,0.5259640216827393,0.9637770056724548,0.5379877090454102,relu,3649,0.6077999999999999,500,876,0,glorot_normal,581,brick
9,1.6936315298080444,0.4051413834095001,1.0118683576583862,0.5133470296859741,relu,1876,0.5489999999999999,500,2174,2,he_normal,1112,triangle
7,1.0618412494659424,0.4555269777774811,1.0595362186431885,0.47843942046165466,relu,1876,0.6077999999999999,500,2823,4,glorot_normal,2469,brick
73,1.189289927482605,0.3984575867652893,1.0312039852142334,0.4907597601413727,relu,2467,0.30399999999999994,500,168,4,he_normal,50,triangle
65,0.9768192768096924,0.5244215726852417,0.9639958739280701,0.5379877090454102,relu,497,0.6077999999999999,500,2823,0,uniform,640,brick
6,14.34465217590332,0.357326477766037,1.0690383911132812,0.5051334500312805,relu,694,0.5489999999999999,500,463,9,he_normal,1643,triangle
58,0.9955646395683289,0.5120822787284851,0.9771709442138672,0.5092402696609497,relu,497,0.5489999999999999,500,463,4,glorot_normal,1407,brick
39,0.9819627404212952,0.527506411075592,0.968058705329895,0.533880889415741,relu,1088,0.2354,500,168,4,uniform,1938,triangle
9,1.0650088787078857,0.4555269777774811,1.0785449743270874,0.47843942046165466,relu,2270,0.6175999999999999,500,2174,5,glorot_normal,1112,brick
21,0.9922104477882385,0.5182519555091858,0.9729469418525696,0.5154004096984863,relu,1088,0.30399999999999994,500,109,4,glorot_normal,1938,triangle
4,5.098895072937012,0.3989717364311218,1.2088507413864136,0.47843942046165466,relu,1088,0.6077999999999999,500,876,4,he_normal,2469,brick
121,0.975778341293335,0.523907482624054,0.9631778597831726,0.5359342694282532,relu,497,0.0198,500,876,0,uniform,1643,triangle
16,0.991428792476654,0.5264781713485718,0.964281439781189,0.533880889415741,relu,1876,0.30399999999999994,500,2587,2,glorot_normal,2469,funnel
7,1.5345923900604248,0.37377890944480896,0.989696204662323,0.5133470296859741,relu,2467,0.30399999999999994,500,2174,4,he_normal,1112,triangle
150,0.976051926612854,0.5197943449020386,0.9631498456001282,0.5379877090454102,relu,1285,0.6175999999999999,500,2174,0,glorot_normal,50,funnel
36,0.983039379119873,0.5172236561775208,0.9645279049873352,0.5297741293907166,relu,1088,0.0198,500,1702,0,he_normal,1643,brick
56,0.9815482497215271,0.5187660455703735,0.9680154919624329,0.5195071697235107,relu,1285,0.5489999999999999,500,2587,5,glorot_normal,640,funnel
6,1.3070275783538818,0.28843188285827637,1.1341266632080078,0.26283368468284607,relu,1088,0.2354,500,2823,9,he_normal,581,triangle
15,1.4737179279327393,0.3917737901210785,1.0421375036239624,0.47843942046165466,relu,1088,0.4705999999999999,500,876,4,he_normal,581,funnel
5,1.3767527341842651,0.4565552771091461,1.0265614986419678,0.5154004096984863,relu,694,0.4705999999999999,500,1584,2,he_normal,1112,funnel
25,19.424213409423828,0.36298200488090515,1.0540326833724976,0.47638604044914246,relu,2467,0.7253999999999998,500,168,5,he_normal,1407,brick
12,0.9845986366271973,0.5249357223510742,0.9845507740974426,0.521560549736023,relu,2270,0.15699999999999995,500,2823,4,uniform,2469,brick
11,1.0133224725723267,0.4966580867767334,0.9739353060722351,0.5051334500312805,relu,497,0.15699999999999995,500,876,4,he_normal,1643,triangle
8,1.0805881023406982,0.43393316864967346,1.0855159759521484,0.47843942046165466,relu,694,0.7547999999999998,500,1702,4,uniform,581,triangle
19,0.984391987323761,0.5218508839607239,0.9680675864219666,0.5154004096984863,relu,1088,0.5489999999999999,500,1584,2,uniform,2115,triangle
14,1.0892205238342285,0.4498714506626129,1.0797736644744873,0.47843942046165466,relu,3649,0.7253999999999998,500,2174,4,uniform,640,funnel
55,0.9787458181381226,0.5223650336265564,0.9666784405708313,0.5359342694282532,relu,2467,0.2354,500,876,5,uniform,1112,triangle
22,0.9946248531341553,0.5218508839607239,0.9711931347846985,0.5174537897109985,relu,497,0.7547999999999998,500,2823,2,uniform,2115,brick
27,0.9778614044189453,0.5213367342948914,0.9665473103523254,0.5277207493782043,relu,1285,0.2354,500,876,2,uniform,50,brick
85,0.9796508550643921,0.5244215726852417,0.9635622501373291,0.5359342694282532,relu,497,0.7547999999999998,500,2587,0,glorot_normal,1112,funnel
5,1.139541745185852,0.4796915054321289,1.0052496194839478,0.5174537897109985,relu,1285,0.2354,500,1584,2,he_normal,581,triangle
16,0.9785484075546265,0.5244215726852417,0.9715248942375183,0.5195071697235107,relu,1088,0.30399999999999994,500,1702,2,glorot_normal,1112,brick
21,0.9720035791397095,0.5305912494659424,0.9661262631416321,0.5277207493782043,relu,497,0.15699999999999995,500,1702,9,glorot_normal,1407,brick
